date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:15.073	0.008	0.002	3.107	0.194	0.022	0.001	12.415	
0:0:15.133	0.009	0.002	2.958	0.194	0.033	0.001	11.917	
0:0:15.194	0.010	0.002	2.791	0.194	0.038	0.001	12.284	
0:0:15.265	0.011	0.002	2.732	0.194	0.045	0.001	12.378	
0:0:15.335	0.011	0.002	2.722	0.194	0.049	0.001	12.301	
0:0:15.395	0.011	0.002	2.643	0.195	0.051	0.001	12.228	
0:0:15.464	0.011	0.002	2.629	0.199	0.058	0.001	11.255	
0:0:15.529	0.008	0.002	2.633	0.216	0.083	0.001	8.906	
0:0:15.602	0.004	0.005	2.643	0.279	0.259	0.001	4.127	
0:0:15.680	0.002	0.031	2.825	0.458	2.335	0.002	0.884	
0:0:15.745	0.001	0.242	3.169	0.768	19.380	0.003	0.169	
0:0:15.810	0.001	0.767	3.518	1.022	46.453	0.005	0.068	
0:0:15.872	0.001	1.275	4.040	1.156	59.704	0.006	0.045	
0:0:15.935	0.001	1.611	4.929	1.216	64.588	0.006	0.038	
0:0:15.999	0.001	1.737	5.802	1.232	65.903	0.007	0.035	
0:0:16.062	0.001	1.875	5.927	1.236	64.957	0.007	0.032	
0:0:16.131	0.001	2.083	5.773	1.234	62.212	0.007	0.029	
0:0:16.195	0.001	2.510	7.344	1.236	58.522	0.007	0.025	
0:0:16.261	0.001	3.078	8.257	1.234	52.933	0.007	0.022	
0:0:16.328	0.001	3.899	7.731	1.227	45.178	0.007	0.018	
0:0:16.391	0.001	5.065	8.675	1.230	39.855	0.008	0.014	
0:0:16.452	0.001	5.931	11.489	1.233	37.360	0.008	0.012	
0:0:16.515	0.001	6.416	11.749	1.230	34.791	0.009	0.011	
0:0:16.590	0.001	6.696	12.160	1.233	35.843	0.009	0.010	
0:0:16.659	0.001	6.341	12.206	1.239	41.648	0.010	0.010	
0:0:16.719	0.001	6.560	11.952	1.240	41.126	0.011	0.010	
