date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:1:47.420	0.004	0.020	99.431	0.194	0.005	0.002	0.722	
0:1:47.649	0.004	0.012	99.625	0.194	0.007	0.002	0.994	
0:1:48.037	0.005	0.007	99.836	0.194	0.010	0.002	1.675	
0:1:48.510	0.006	0.005	97.347	0.194	0.015	0.002	2.440	
0:1:48.800	0.007	0.004	85.180	0.195	0.017	0.002	2.921	
0:1:49.108	0.005	0.007	97.394	0.195	0.011	0.002	1.263	
0:1:49.349	0.005	0.007	95.655	0.196	0.011	0.003	0.973	
0:1:49.570	0.004	0.015	98.477	0.196	0.007	0.003	0.519	
0:1:49.854	0.003	0.021	96.911	0.195	0.011	0.004	0.326	
0:1:50.062	0.003	0.021	93.520	0.195	0.009	0.004	0.310	
0:1:50.323	0.003	0.019	89.513	0.195	0.004	0.005	0.290	
0:1:50.526	0.003	0.021	85.888	0.194	0.004	0.005	0.259	
0:1:50.741	0.003	0.020	95.074	0.194	0.004	0.004	0.283	
0:1:50.917	0.003	0.022	96.449	0.194	0.004	0.004	0.275	
0:1:51.135	0.003	0.020	84.850	0.194	0.004	0.004	0.308	
0:1:51.345	0.003	0.024	95.121	0.194	0.009	0.004	0.276	
0:1:51.547	0.003	0.027	95.960	0.194	0.007	0.004	0.275	
0:1:51.751	0.003	0.026	88.257	0.194	0.008	0.004	0.253	
0:1:51.910	0.003	0.026	93.790	0.194	0.007	0.004	0.244	
0:1:52.095	0.003	0.025	94.489	0.194	0.009	0.004	0.255	
0:1:52.262	0.003	0.026	87.295	0.194	0.008	0.004	0.243	
0:1:52.438	0.003	0.025	73.232	0.194	0.005	0.004	0.254	
0:1:52.584	0.003	0.023	86.935	0.194	0.004	0.004	0.260	
0:1:52.751	0.003	0.022	96.122	0.194	0.004	0.004	0.268	
0:1:52.909	0.003	0.018	96.945	0.194	0.004	0.005	0.302	
0:1:53.062	0.003	0.016	97.838	0.195	0.005	0.005	0.330	
0:1:53.228	0.003	0.017	94.766	0.194	0.004	0.005	0.311	
0:1:53.391	0.003	0.018	87.725	0.194	0.004	0.005	0.288	
0:1:53.562	0.003	0.019	82.147	0.194	0.004	0.005	0.276	
0:1:53.713	0.003	0.019	88.069	0.195	0.004	0.005	0.272	
0:1:53.863	0.003	0.020	89.302	0.195	0.004	0.005	0.258	
0:1:54.022	0.003	0.027	79.998	0.200	0.004	0.005	0.215	
0:1:54.170	0.003	0.027	94.452	0.201	0.004	0.005	0.207	
0:1:54.342	0.003	0.026	99.070	0.200	0.004	0.005	0.213	
0:1:54.509	0.003	0.027	97.649	0.201	0.004	0.005	0.208	
0:1:54.688	0.003	0.027	96.304	0.201	0.005	0.005	0.201	
0:1:54.843	0.003	0.025	97.535	0.196	0.005	0.005	0.215	
0:1:55.034	0.003	0.024	97.266	0.196	0.004	0.005	0.220	
0:1:55.188	0.003	0.024	97.643	0.197	0.004	0.005	0.215	
0:1:55.345	0.003	0.026	97.024	0.198	0.003	0.005	0.204	
0:1:55.504	0.003	0.027	86.495	0.197	0.003	0.005	0.201	
0:1:55.680	0.003	0.029	88.190	0.199	0.004	0.005	0.196	
0:1:55.838	0.003	0.029	97.992	0.202	0.005	0.005	0.195	
0:1:55.988	0.003	0.030	99.490	0.203	0.005	0.005	0.187	
0:1:56.176	0.003	0.030	98.664	0.202	0.007	0.005	0.186	
0:1:56.351	0.003	0.027	90.505	0.198	0.005	0.005	0.195	
0:1:56.498	0.003	0.027	93.615	0.200	0.004	0.005	0.192	
0:1:56.641	0.003	0.025	91.494	0.198	0.003	0.005	0.201	
0:1:56.788	0.003	0.025	94.643	0.197	0.003	0.005	0.204	
0:1:56.933	0.003	0.025	96.327	0.199	0.003	0.006	0.198	
0:1:57.086	0.003	0.024	91.317	0.197	0.003	0.005	0.204	
0:1:57.236	0.003	0.025	97.792	0.199	0.004	0.006	0.198	
0:1:57.387	0.003	0.025	96.075	0.202	0.004	0.006	0.196	
0:1:57.537	0.003	0.023	88.939	0.197	0.004	0.006	0.210	
0:1:57.722	0.003	0.023	95.292	0.199	0.004	0.006	0.209	
0:1:57.941	0.003	0.024	97.115	0.201	0.004	0.006	0.201	
0:1:58.114	0.003	0.024	97.693	0.201	0.004	0.006	0.201	
0:1:58.300	0.003	0.023	93.929	0.199	0.004	0.006	0.212	
0:1:58.501	0.003	0.021	72.577	0.195	0.004	0.005	0.227	
0:1:58.692	0.003	0.023	69.981	0.199	0.004	0.006	0.216	
0:2:0.364	0.003	0.020	71.824	0.195	0.004	0.005	0.268	
0:2:1.073	0.003	0.020	98.181	0.194	0.004	0.005	0.268	
0:2:1.471	0.003	0.027	99.741	0.194	0.005	0.004	0.240	
0:2:1.725	0.003	0.026	97.130	0.196	0.005	0.005	0.212	
0:2:1.966	0.003	0.026	96.412	0.198	0.004	0.005	0.202	
0:2:2.265	0.003	0.029	97.835	0.205	0.004	0.006	0.183	
0:2:2.477	0.003	0.021	98.962	0.195	0.004	0.005	0.234	
0:2:2.688	0.003	0.022	99.300	0.198	0.004	0.005	0.223	
0:2:2.891	0.003	0.020	91.123	0.199	0.004	0.005	0.243	
0:2:3.099	0.003	0.019	82.235	0.211	0.007	0.006	0.249	
0:2:3.385	0.003	0.014	99.469	0.201	0.006	0.005	0.330	
0:2:3.588	0.004	0.014	99.852	0.199	0.006	0.005	0.321	
0:2:3.843	0.004	0.013	98.501	0.197	0.006	0.005	0.339	
0:2:4.077	0.004	0.009	99.790	0.196	0.008	0.005	0.482	
0:2:4.277	0.005	0.008	99.866	0.195	0.009	0.005	0.525	
0:2:4.504	0.004	0.010	99.611	0.195	0.007	0.005	0.441	
0:2:4.717	0.004	0.014	97.121	0.196	0.006	0.005	0.331	
0:2:4.920	0.003	0.015	80.190	0.198	0.006	0.005	0.307	
0:2:5.114	0.003	0.016	86.773	0.197	0.005	0.005	0.281	
0:2:5.376	0.003	0.020	76.377	0.196	0.004	0.005	0.238	
0:2:5.570	0.003	0.019	94.953	0.196	0.004	0.005	0.242	
0:2:5.762	0.003	0.017	85.542	0.196	0.005	0.005	0.268	
0:2:5.962	0.003	0.016	62.102	0.198	0.005	0.006	0.289	
0:2:6.127	0.003	0.016	85.867	0.197	0.005	0.005	0.283	
0:2:6.364	0.003	0.018	95.970	0.199	0.005	0.005	0.260	
0:2:6.550	0.003	0.017	98.443	0.199	0.006	0.005	0.279	
0:2:6.704	0.003	0.020	99.139	0.203	0.006	0.006	0.234	
0:2:6.855	0.003	0.023	97.398	0.205	0.005	0.006	0.208	
0:2:7.010	0.003	0.027	89.601	0.210	0.005	0.006	0.189	
0:2:7.163	0.002	0.041	94.812	0.228	0.006	0.007	0.132	
0:2:7.308	0.002	0.058	95.793	0.252	0.009	0.008	0.099	
0:2:7.452	0.002	0.082	91.024	0.273	0.012	0.009	0.076	
0:2:7.605	0.002	0.094	94.110	0.281	0.014	0.010	0.067	
0:2:7.757	0.002	0.036	93.504	0.223	0.006	0.007	0.145	
0:2:7.923	0.002	0.044	74.114	0.238	0.008	0.007	0.123	
0:2:8.070	0.002	0.043	58.841	0.238	0.008	0.007	0.124	
0:2:8.234	0.002	0.047	78.187	0.251	0.011	0.008	0.116	
0:2:8.383	0.002	0.044	84.664	0.239	0.008	0.007	0.124	
0:2:8.558	0.003	0.027	83.680	0.213	0.005	0.006	0.182	
0:2:8.741	0.003	0.020	80.421	0.202	0.005	0.006	0.231	
0:2:8.896	0.003	0.021	84.212	0.205	0.005	0.006	0.224	
0:2:9.053	0.002	0.033	91.617	0.230	0.008	0.007	0.153	
0:2:9.244	0.002	0.042	86.908	0.233	0.007	0.007	0.127	
0:2:9.403	0.002	0.067	79.334	0.269	0.013	0.009	0.087	
0:2:9.562	0.002	0.031	81.298	0.220	0.006	0.007	0.165	
0:2:9.720	0.002	0.046	91.252	0.242	0.008	0.008	0.118	
0:2:9.891	0.001	0.113	92.764	0.301	0.020	0.011	0.058	
0:2:10.054	0.001	0.510	71.656	0.429	0.084	0.019	0.018	
0:2:10.227	0.001	1.128	55.925	0.523	0.198	0.027	0.010	
0:2:10.430	0.001	0.314	72.564	0.380	0.048	0.016	0.026	
0:2:10.613	0.002	0.080	95.052	0.270	0.011	0.009	0.076	
0:2:10.768	0.003	0.028	95.315	0.209	0.004	0.006	0.178	
0:2:10.924	0.002	0.032	80.034	0.216	0.005	0.006	0.160	
0:2:11.079	0.003	0.028	85.639	0.206	0.004	0.006	0.179	
0:2:11.245	0.003	0.026	64.881	0.202	0.004	0.006	0.186	
0:2:11.415	0.003	0.025	15.302	0.201	0.004	0.006	0.191	
0:2:11.606	0.003	0.023	22.302	0.196	0.003	0.006	0.207	
0:2:11.782	0.003	0.023	32.633	0.195	0.003	0.006	0.206	
0:2:11.926	0.003	0.024	49.899	0.196	0.003	0.006	0.203	
0:2:12.105	0.003	0.023	50.963	0.196	0.003	0.006	0.212	
0:2:12.281	0.003	0.024	25.239	0.201	0.004	0.006	0.202	
0:2:12.476	0.002	0.043	81.338	0.229	0.006	0.007	0.125	
0:2:12.683	0.002	0.040	86.346	0.224	0.005	0.007	0.133	
0:2:12.830	0.002	0.038	59.606	0.220	0.005	0.007	0.140	
0:2:12.984	0.002	0.034	81.103	0.213	0.004	0.006	0.153	
0:2:14.492	0.004	0.013	8.646	0.194	0.005	0.006	0.319	
0:2:15.040	0.003	0.020	34.988	0.199	0.004	0.006	0.236	
0:2:15.469	0.003	0.021	20.974	0.197	0.004	0.006	0.230	
0:2:15.738	0.003	0.018	94.859	0.195	0.004	0.005	0.256	
0:2:15.972	0.003	0.017	95.427	0.195	0.004	0.005	0.271	
0:2:16.256	0.003	0.017	85.391	0.199	0.005	0.005	0.272	
0:2:16.511	0.003	0.017	95.499	0.201	0.005	0.006	0.270	
0:2:16.779	0.003	0.020	95.160	0.199	0.004	0.006	0.235	
0:2:17.024	0.003	0.020	87.193	0.196	0.004	0.006	0.238	
0:2:17.241	0.003	0.028	48.831	0.210	0.005	0.006	0.175	
0:2:17.528	0.001	0.141	88.234	0.316	0.024	0.012	0.048	
0:2:17.739	0.002	0.051	70.746	0.242	0.008	0.008	0.109	
0:2:18.007	0.003	0.024	95.885	0.201	0.004	0.006	0.198	
0:2:18.254	0.003	0.018	99.410	0.197	0.004	0.006	0.258	
0:2:18.453	0.003	0.019	98.625	0.200	0.005	0.006	0.246	
0:2:18.661	0.003	0.018	97.673	0.198	0.004	0.006	0.254	
0:2:18.865	0.003	0.015	95.511	0.197	0.005	0.006	0.293	
0:2:19.076	0.004	0.011	93.312	0.195	0.006	0.005	0.380	
0:2:19.273	0.003	0.015	89.992	0.194	0.004	0.005	0.291	
0:2:19.481	0.004	0.014	93.539	0.195	0.005	0.005	0.310	
0:2:19.713	0.004	0.013	94.523	0.195	0.005	0.005	0.331	
0:2:19.912	0.004	0.011	94.119	0.196	0.006	0.005	0.376	
0:2:20.098	0.004	0.012	94.405	0.196	0.006	0.005	0.355	
0:2:20.273	0.004	0.012	88.652	0.195	0.006	0.005	0.361	
0:2:20.468	0.005	0.007	86.022	0.194	0.008	0.005	0.540	
0:2:20.664	0.005	0.007	93.481	0.194	0.009	0.005	0.582	
0:2:20.845	0.005	0.007	97.693	0.194	0.010	0.005	0.599	
0:2:21.011	0.004	0.008	98.219	0.203	0.011	0.006	0.502	
0:2:21.198	0.005	0.007	98.173	0.197	0.011	0.005	0.606	
0:2:21.358	0.005	0.006	97.269	0.196	0.011	0.005	0.621	
0:2:21.502	0.004	0.009	96.698	0.196	0.008	0.005	0.453	
0:2:21.652	0.004	0.010	90.905	0.195	0.007	0.005	0.421	
0:2:21.808	0.004	0.009	86.075	0.196	0.008	0.005	0.467	
0:2:21.971	0.004	0.011	90.812	0.196	0.006	0.005	0.382	
0:2:22.121	0.003	0.014	92.014	0.198	0.005	0.006	0.312	
0:2:22.302	0.004	0.013	93.736	0.197	0.006	0.005	0.337	
0:2:22.458	0.004	0.013	92.195	0.197	0.006	0.005	0.333	
0:2:22.612	0.004	0.011	86.610	0.197	0.007	0.005	0.394	
0:2:22.772	0.004	0.010	94.928	0.197	0.007	0.005	0.426	
0:2:22.930	0.004	0.012	97.679	0.199	0.007	0.005	0.367	
0:2:23.089	0.004	0.009	97.348	0.197	0.008	0.005	0.469	
0:2:23.252	0.005	0.006	99.186	0.196	0.012	0.005	0.660	
0:2:23.422	0.005	0.007	99.374	0.195	0.010	0.005	0.602	
0:2:23.576	0.005	0.006	98.941	0.195	0.010	0.005	0.609	
0:2:23.718	0.005	0.006	97.939	0.195	0.011	0.005	0.659	
0:2:23.869	0.004	0.009	62.975	0.201	0.009	0.006	0.453	
0:2:24.019	0.004	0.011	84.138	0.210	0.010	0.006	0.362	
0:2:24.177	0.002	0.024	87.141	0.232	0.011	0.007	0.198	
0:2:24.344	0.002	0.084	48.310	0.301	0.026	0.011	0.072	
0:2:24.548	0.002	0.073	39.156	0.279	0.016	0.010	0.081	
0:2:24.734	0.002	0.029	54.642	0.212	0.005	0.006	0.171	
0:2:24.887	0.003	0.023	51.609	0.199	0.004	0.006	0.207	
0:2:25.069	0.003	0.023	23.743	0.197	0.004	0.006	0.208	
0:2:25.234	0.003	0.025	57.692	0.201	0.004	0.006	0.193	
0:2:25.391	0.002	0.082	85.999	0.269	0.011	0.009	0.074	
0:2:25.561	0.002	0.056	93.687	0.244	0.007	0.008	0.101	
0:2:25.723	0.002	0.045	91.417	0.231	0.006	0.007	0.121	
0:2:25.891	0.002	0.037	95.097	0.218	0.005	0.007	0.141	
0:2:26.049	0.002	0.031	95.582	0.211	0.004	0.006	0.162	
0:2:26.322	0.002	0.044	96.698	0.230	0.006	0.007	0.123	
0:2:26.509	0.002	0.030	96.491	0.212	0.005	0.006	0.168	
0:2:26.708	0.003	0.023	95.968	0.198	0.004	0.006	0.210	
0:2:26.896	0.003	0.020	82.465	0.198	0.004	0.005	0.239	
0:2:27.062	0.003	0.024	44.942	0.204	0.004	0.006	0.205	
0:2:27.213	0.003	0.024	79.626	0.204	0.004	0.006	0.206	
0:2:29.012	0.005	0.008	33.422	0.194	0.008	0.006	0.510	
0:2:29.589	0.005	0.007	60.262	0.206	0.015	0.006	0.541	
0:2:29.958	0.005	0.006	30.261	0.196	0.011	0.006	0.601	
0:2:30.217	0.007	0.004	87.124	0.194	0.016	0.005	0.918	
0:2:30.459	0.006	0.005	4.837	0.194	0.013	0.005	0.771	
0:2:30.797	0.003	0.026	0.559	0.212	0.005	0.006	0.187	
0:2:31.138	0.003	0.023	0.509	0.206	0.004	0.006	0.205	
0:2:31.403	0.003	0.025	0.707	0.206	0.004	0.006	0.193	
0:2:31.696	0.003	0.025	0.704	0.206	0.005	0.006	0.192	
0:2:31.928	0.003	0.020	1.096	0.197	0.004	0.006	0.229	
0:2:32.198	0.003	0.016	0.692	0.195	0.004	0.006	0.270	
0:2:32.422	0.004	0.013	1.333	0.194	0.005	0.005	0.322	
0:2:32.698	0.004	0.012	0.778	0.194	0.005	0.006	0.340	
0:2:32.949	0.004	0.009	1.232	0.194	0.007	0.006	0.454	
0:2:33.166	0.004	0.009	1.866	0.194	0.007	0.006	0.445	
0:2:33.367	0.004	0.013	1.279	0.198	0.006	0.006	0.332	
0:2:33.580	0.002	0.053	1.112	0.270	0.017	0.009	0.102	
0:2:33.780	0.001	1.792	0.797	0.626	0.571	0.038	0.007	
0:2:34.079	0.001	0.518	0.554	0.432	0.088	0.020	0.017	
0:2:34.384	0.002	0.039	0.748	0.224	0.006	0.007	0.135	
0:2:34.600	0.003	0.027	3.358	0.204	0.004	0.006	0.180	
0:2:34.796	0.003	0.026	2.733	0.203	0.004	0.006	0.185	
0:2:34.981	0.003	0.028	4.322	0.206	0.004	0.006	0.175	
0:2:35.165	0.003	0.028	4.443	0.207	0.004	0.006	0.173	
0:2:35.349	0.003	0.027	4.026	0.204	0.004	0.006	0.183	
0:2:35.500	0.003	0.024	9.002	0.197	0.003	0.006	0.198	
0:2:35.659	0.003	0.024	17.374	0.197	0.004	0.006	0.198	
0:2:35.822	0.003	0.023	42.485	0.195	0.003	0.006	0.208	
0:2:36.009	0.003	0.023	47.327	0.194	0.003	0.006	0.211	
0:2:36.191	0.003	0.023	29.893	0.194	0.003	0.005	0.211	
0:2:36.388	0.003	0.023	3.645	0.194	0.003	0.006	0.209	
0:2:36.557	0.003	0.025	0.496	0.194	0.003	0.006	0.194	
0:2:36.726	0.003	0.023	0.441	0.195	0.003	0.006	0.190	
0:2:36.883	0.003	0.023	0.531	0.195	0.003	0.006	0.191	
0:2:37.042	0.003	0.024	0.527	0.194	0.003	0.006	0.192	
0:2:37.233	0.003	0.025	0.553	0.194	0.003	0.006	0.193	
0:2:37.384	0.003	0.025	0.791	0.194	0.003	0.006	0.194	
0:2:37.537	0.003	0.025	0.613	0.194	0.003	0.006	0.193	
0:2:37.699	0.003	0.025	0.498	0.194	0.003	0.006	0.193	
0:2:37.857	0.003	0.025	0.541	0.194	0.003	0.006	0.193	
0:2:38.012	0.003	0.025	0.635	0.194	0.003	0.006	0.193	
0:2:38.179	0.003	0.025	0.601	0.194	0.003	0.006	0.194	
0:2:38.436	0.003	0.025	0.683	0.194	0.003	0.006	0.193	
0:2:38.609	0.003	0.026	0.536	0.195	0.003	0.006	0.189	
0:2:38.765	0.002	0.033	0.538	0.208	0.004	0.006	0.154	
0:2:38.928	0.002	0.033	0.606	0.210	0.004	0.006	0.150	
0:2:39.090	0.002	0.042	0.514	0.224	0.005	0.007	0.122	
0:2:39.259	0.002	0.055	0.485	0.238	0.006	0.008	0.100	
0:2:39.427	0.002	0.052	0.616	0.235	0.006	0.007	0.105	
0:2:39.710	0.002	0.033	0.570	0.209	0.004	0.006	0.153	
0:2:39.878	0.003	0.026	0.741	0.197	0.003	0.006	0.184	
0:2:40.029	0.003	0.025	1.201	0.194	0.003	0.006	0.194	
0:2:40.176	0.003	0.025	1.609	0.194	0.003	0.006	0.194	
0:2:40.326	0.003	0.024	1.105	0.194	0.003	0.006	0.200	
0:2:40.471	0.003	0.021	1.054	0.194	0.003	0.005	0.226	
0:2:40.626	0.003	0.020	2.340	0.195	0.004	0.005	0.231	
0:2:40.836	0.003	0.015	2.338	0.194	0.005	0.005	0.307	
0:2:41.067	0.004	0.008	1.656	0.195	0.008	0.005	0.493	
0:2:41.257	0.004	0.011	1.356	0.202	0.008	0.006	0.386	
0:2:41.417	0.004	0.010	1.339	0.202	0.009	0.006	0.420	
0:2:41.581	0.005	0.008	2.119	0.195	0.009	0.005	0.521	
0:2:41.730	0.005	0.007	2.843	0.195	0.009	0.005	0.559	
0:2:41.872	0.005	0.007	2.673	0.194	0.010	0.005	0.586	
0:2:42.023	0.006	0.005	4.785	0.194	0.012	0.005	0.695	
0:2:42.162	0.007	0.004	8.518	0.194	0.017	0.005	0.925	
0:2:43.685	0.011	0.002	4.255	0.195	0.050	0.004	2.584	
0:2:44.366	0.011	0.002	3.332	0.194	0.046	0.004	2.524	
0:2:44.844	0.012	0.002	12.174	0.194	0.052	0.003	3.883	
0:2:45.201	0.011	0.002	35.095	0.194	0.047	0.003	3.027	
0:2:45.526	0.011	0.002	7.416	0.194	0.055	0.003	3.136	
0:2:45.790	0.011	0.002	7.554	0.195	0.055	0.003	2.850	
0:2:45.998	0.010	0.002	6.337	0.194	0.039	0.004	1.894	
0:2:46.200	0.010	0.002	12.341	0.194	0.042	0.004	2.051	
0:2:46.464	0.011	0.002	12.726	0.194	0.046	0.004	2.221	
0:2:46.706	0.009	0.002	5.021	0.196	0.041	0.005	1.857	
0:2:46.971	0.009	0.002	2.447	0.194	0.035	0.005	1.787	
0:2:47.174	0.010	0.002	2.743	0.194	0.043	0.005	2.101	
0:2:47.389	0.011	0.002	3.203	0.194	0.044	0.005	2.190	
0:2:47.635	0.011	0.002	3.040	0.194	0.046	0.004	2.239	
0:2:47.869	0.011	0.002	2.558	0.194	0.048	0.004	2.416	
0:2:48.079	0.011	0.002	2.810	0.194	0.049	0.004	2.536	
0:2:48.333	0.011	0.002	2.743	0.194	0.048	0.004	2.571	
0:2:48.534	0.011	0.002	2.685	0.194	0.046	0.004	2.531	
0:2:48.767	0.011	0.002	2.539	0.194	0.042	0.005	2.140	
0:2:48.968	0.011	0.002	2.622	0.194	0.043	0.004	2.277	
0:2:49.174	0.010	0.002	2.406	0.194	0.041	0.004	2.213	
0:2:49.389	0.011	0.002	2.390	0.194	0.042	0.004	2.222	
0:2:49.599	0.011	0.002	2.663	0.194	0.046	0.004	2.418	
0:2:49.756	0.011	0.002	2.476	0.194	0.042	0.004	2.232	
0:2:49.971	0.011	0.002	2.433	0.194	0.042	0.004	2.320	
0:2:50.147	0.011	0.002	2.591	0.194	0.045	0.004	2.349	
0:2:50.303	0.011	0.002	2.965	0.194	0.044	0.004	2.310	
0:2:50.446	0.011	0.002	3.403	0.194	0.045	0.004	2.538	
0:2:50.648	0.010	0.002	2.461	0.194	0.038	0.004	2.076	
0:2:50.815	0.010	0.002	2.264	0.194	0.039	0.004	2.015	
0:2:50.998	0.010	0.002	2.328	0.195	0.038	0.005	1.854	
0:2:51.149	0.009	0.003	2.267	0.195	0.032	0.005	1.612	
0:2:51.335	0.008	0.003	2.100	0.196	0.027	0.005	1.341	
0:2:51.496	0.006	0.005	1.549	0.198	0.017	0.005	0.836	
0:2:51.657	0.006	0.004	1.563	0.197	0.017	0.005	0.875	
0:2:51.817	0.006	0.005	1.739	0.197	0.016	0.005	0.821	
0:2:51.982	0.006	0.005	1.661	0.198	0.015	0.005	0.754	
0:2:52.137	0.005	0.006	1.382	0.196	0.012	0.005	0.717	
0:2:52.295	0.006	0.005	1.783	0.196	0.013	0.005	0.787	
0:2:52.440	0.006	0.005	1.855	0.196	0.016	0.005	0.890	
0:2:52.604	0.006	0.004	1.668	0.195	0.017	0.005	0.997	
0:2:52.783	0.008	0.003	2.330	0.195	0.024	0.005	1.318	
0:2:52.970	0.008	0.003	2.721	0.194	0.024	0.005	1.374	
0:2:53.147	0.009	0.003	2.813	0.194	0.028	0.005	1.589	
0:2:53.315	0.009	0.003	3.027	0.194	0.031	0.005	1.627	
0:2:53.468	0.009	0.003	3.197	0.194	0.030	0.005	1.645	
0:2:53.621	0.009	0.003	3.129	0.195	0.032	0.005	1.584	
0:2:53.776	0.009	0.003	2.351	0.195	0.030	0.005	1.494	
0:2:53.930	0.008	0.003	2.372	0.194	0.027	0.005	1.422	
0:2:54.108	0.008	0.003	2.582	0.194	0.027	0.005	1.450	
0:2:54.282	0.008	0.003	2.364	0.195	0.029	0.005	1.457	
0:2:54.442	0.007	0.003	2.057	0.195	0.022	0.005	1.212	
0:2:54.597	0.007	0.004	1.798	0.195	0.019	0.005	1.049	
0:2:54.749	0.007	0.004	1.732	0.195	0.017	0.005	1.019	
0:2:54.937	0.008	0.003	2.401	0.194	0.024	0.005	1.329	
0:2:55.142	0.009	0.002	3.472	0.194	0.034	0.005	1.740	
0:2:55.329	0.009	0.003	3.634	0.194	0.033	0.005	1.714	
0:2:55.495	0.011	0.002	3.655	0.194	0.044	0.004	2.226	
0:2:55.661	0.011	0.002	3.440	0.194	0.050	0.004	2.722	
0:2:55.829	0.012	0.002	4.965	0.194	0.052	0.003	3.058	
0:2:55.992	0.012	0.002	5.803	0.194	0.052	0.004	2.953	
0:2:56.162	0.011	0.002	3.387	0.194	0.052	0.003	3.269	
0:2:56.319	0.011	0.002	3.499	0.194	0.051	0.003	3.213	
0:2:56.461	0.011	0.002	3.813	0.194	0.051	0.003	3.330	
0:2:56.599	0.011	0.002	3.496	0.194	0.051	0.003	3.323	
0:2:58.140	0.012	0.002	3.390	0.194	0.053	0.003	3.492	
0:2:58.707	0.012	0.002	3.731	0.194	0.052	0.002	4.503	
0:2:59.347	0.012	0.002	3.551	0.194	0.052	0.002	4.913	
0:2:59.643	0.012	0.002	3.237	0.194	0.054	0.002	5.349	
0:2:59.952	0.011	0.002	5.017	0.196	0.057	0.002	5.014	
0:3:0.215	0.011	0.002	2.950	0.195	0.053	0.003	3.957	
0:3:0.476	0.011	0.002	3.151	0.195	0.048	0.002	4.371	
0:3:0.872	0.011	0.002	3.220	0.194	0.047	0.002	3.837	
0:3:1.105	0.011	0.002	2.847	0.194	0.047	0.002	4.912	
0:3:1.344	0.011	0.002	2.683	0.194	0.051	0.002	7.336	
0:3:1.618	0.012	0.002	4.452	0.194	0.053	0.001	9.005	
0:3:1.794	0.012	0.002	4.101	0.194	0.052	0.002	6.797	
0:3:2.037	0.011	0.002	2.689	0.194	0.047	0.002	5.850	
0:3:2.324	0.011	0.002	33.095	0.194	0.048	0.002	5.826	
0:3:2.541	0.010	0.002	3.969	0.196	0.048	0.002	4.196	
0:3:2.743	0.010	0.002	5.595	0.195	0.048	0.002	3.983	
0:3:3.063	0.011	0.002	4.780	0.194	0.053	0.002	5.988	
0:3:3.305	0.011	0.002	3.777	0.194	0.051	0.002	6.212	
0:3:3.515	0.011	0.002	4.092	0.194	0.053	0.002	4.693	
0:3:3.714	0.011	0.002	3.204	0.195	0.053	0.002	5.303	
0:3:3.903	0.011	0.002	2.633	0.195	0.048	0.002	4.236	
0:3:4.080	0.010	0.002	2.573	0.195	0.040	0.002	3.421	
0:3:4.283	0.008	0.003	1.912	0.195	0.027	0.004	1.793	
0:3:4.428	0.007	0.004	1.534	0.194	0.018	0.004	1.170	
0:3:4.613	0.005	0.008	1.213	0.194	0.008	0.005	0.561	
0:3:4.802	0.004	0.011	0.869	0.194	0.006	0.005	0.375	
0:3:4.963	0.004	0.013	0.702	0.194	0.005	0.005	0.332	
0:3:5.129	0.004	0.011	0.801	0.194	0.006	0.005	0.370	
0:3:5.305	0.004	0.008	1.154	0.194	0.008	0.005	0.482	
0:3:5.460	0.005	0.006	1.992	0.194	0.010	0.005	0.602	
0:3:5.607	0.005	0.006	2.309	0.194	0.011	0.005	0.630	
0:3:5.757	0.006	0.004	2.301	0.194	0.016	0.005	0.855	
0:3:5.904	0.007	0.004	2.359	0.194	0.018	0.005	0.985	
0:3:6.059	0.007	0.004	2.618	0.194	0.021	0.005	1.131	
0:3:6.198	0.006	0.004	1.996	0.194	0.016	0.005	0.912	
0:3:6.351	0.007	0.004	3.007	0.194	0.019	0.005	1.037	
0:3:6.500	0.006	0.005	2.526	0.194	0.014	0.005	0.793	
0:3:6.657	0.006	0.005	1.994	0.194	0.016	0.005	0.864	
0:3:6.814	0.006	0.005	1.988	0.195	0.016	0.005	0.831	
0:3:6.964	0.007	0.003	1.953	0.195	0.023	0.005	1.137	
0:3:7.115	0.008	0.003	2.026	0.196	0.026	0.005	1.263	
0:3:7.273	0.008	0.003	2.403	0.195	0.030	0.005	1.477	
0:3:7.441	0.009	0.003	2.553	0.195	0.032	0.005	1.639	
0:3:7.607	0.009	0.002	2.752	0.195	0.036	0.005	1.795	
0:3:7.762	0.009	0.002	2.626	0.195	0.037	0.005	1.802	
0:3:7.916	0.010	0.002	2.698	0.194	0.037	0.005	1.855	
0:3:8.069	0.009	0.003	2.614	0.194	0.034	0.005	1.666	
0:3:8.230	0.009	0.002	2.654	0.194	0.034	0.005	1.714	
0:3:8.386	0.009	0.003	3.706	0.194	0.029	0.005	1.537	
0:3:8.664	0.008	0.003	2.114	0.194	0.025	0.005	1.345	
0:3:8.844	0.007	0.004	1.486	0.194	0.017	0.005	0.984	
0:3:8.985	0.005	0.006	1.238	0.195	0.011	0.005	0.662	
0:3:9.131	0.004	0.009	1.030	0.195	0.008	0.005	0.462	
0:3:9.323	0.004	0.013	0.914	0.200	0.006	0.006	0.330	
0:3:9.505	0.003	0.015	0.945	0.196	0.005	0.006	0.298	
0:3:9.675	0.003	0.018	0.646	0.196	0.004	0.006	0.248	
0:3:9.831	0.003	0.020	0.599	0.196	0.004	0.006	0.235	
