date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:1:22.243	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:22.308	0.003	0.027	0.428	0.194	0.003	0.006	0.203	
0:1:22.369	0.003	0.027	0.428	0.194	0.003	0.006	0.203	
0:1:22.432	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:22.494	0.003	0.027	0.428	0.194	0.003	0.006	0.203	
0:1:22.559	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:22.621	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:22.686	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:22.749	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:22.815	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:22.879	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:22.942	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:23.010	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:23.075	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:23.139	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:23.207	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:23.276	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:23.340	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:23.404	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:23.467	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:23.533	0.003	0.027	0.428	0.194	0.003	0.006	0.203	
0:1:23.595	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:23.658	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:23.719	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:23.783	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:23.846	0.003	0.027	0.428	0.194	0.003	0.006	0.204	
0:1:23.911	0.003	0.028	0.428	0.194	0.003	0.006	0.206	
0:1:23.976	0.003	0.028	0.428	0.194	0.003	0.006	0.206	
0:1:24.045	0.003	0.030	0.428	0.194	0.003	0.006	0.212	
0:1:24.107	0.003	0.031	0.428	0.194	0.003	0.006	0.213	
0:1:24.171	0.003	0.032	0.428	0.194	0.003	0.006	0.217	
0:1:24.235	0.003	0.032	0.428	0.194	0.003	0.006	0.214	
0:1:24.302	0.003	0.031	0.428	0.194	0.003	0.006	0.212	
0:1:24.364	0.003	0.030	0.428	0.194	0.003	0.006	0.210	
0:1:24.426	0.003	0.030	0.428	0.194	0.003	0.006	0.211	
0:1:24.490	0.003	0.031	0.428	0.194	0.003	0.006	0.213	
0:1:24.552	0.003	0.030	0.428	0.194	0.003	0.006	0.210	
0:1:24.614	0.003	0.030	0.428	0.194	0.003	0.006	0.210	
0:1:24.679	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:24.745	0.003	0.030	0.428	0.194	0.003	0.006	0.210	
0:1:24.814	0.003	0.031	0.428	0.194	0.003	0.006	0.211	
0:1:24.879	0.003	0.033	0.428	0.194	0.003	0.006	0.217	
0:1:24.944	0.003	0.033	0.428	0.194	0.003	0.006	0.218	
0:1:25.005	0.003	0.032	0.428	0.194	0.003	0.006	0.215	
0:1:25.067	0.003	0.031	0.428	0.194	0.003	0.006	0.212	
0:1:25.137	0.003	0.032	0.428	0.194	0.003	0.006	0.214	
0:1:25.202	0.003	0.033	0.428	0.194	0.003	0.006	0.216	
0:1:25.264	0.003	0.033	0.428	0.194	0.003	0.006	0.218	
0:1:25.325	0.003	0.032	0.428	0.194	0.003	0.006	0.215	
0:1:25.386	0.003	0.031	0.428	0.194	0.003	0.006	0.211	
0:1:25.448	0.003	0.031	0.428	0.194	0.003	0.006	0.213	
0:1:25.510	0.003	0.031	0.428	0.194	0.003	0.006	0.213	
0:1:25.571	0.003	0.033	0.428	0.194	0.003	0.006	0.216	
0:1:25.637	0.003	0.033	0.428	0.194	0.003	0.006	0.217	
0:1:25.702	0.003	0.032	0.428	0.194	0.003	0.006	0.215	
0:1:25.765	0.003	0.033	0.428	0.194	0.003	0.006	0.217	
0:1:25.837	0.003	0.033	0.428	0.194	0.003	0.006	0.217	
0:1:25.902	0.003	0.034	0.428	0.194	0.003	0.006	0.219	
0:1:25.966	0.003	0.032	0.428	0.194	0.003	0.006	0.215	
0:1:26.035	0.003	0.031	0.428	0.194	0.003	0.006	0.211	
0:1:26.107	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:26.171	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:26.235	0.003	0.030	0.428	0.194	0.003	0.006	0.211	
0:1:26.300	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:26.363	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:26.426	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:26.489	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:26.554	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:26.621	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:26.684	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:26.747	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:26.808	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:26.872	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:26.937	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:27.002	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:27.066	0.003	0.029	0.428	0.194	0.003	0.006	0.208	
0:1:27.131	0.003	0.031	0.428	0.194	0.003	0.006	0.212	
0:1:27.193	0.003	0.033	0.428	0.194	0.003	0.006	0.216	
0:1:27.258	0.003	0.032	0.428	0.194	0.003	0.006	0.213	
0:1:27.324	0.003	0.033	0.428	0.194	0.003	0.006	0.216	
0:1:27.391	0.003	0.033	0.428	0.194	0.003	0.006	0.215	
0:1:27.465	0.003	0.032	0.428	0.194	0.003	0.006	0.214	
0:1:27.577	0.003	0.031	0.428	0.194	0.003	0.006	0.211	
0:1:27.650	0.003	0.029	0.428	0.194	0.003	0.006	0.208	
0:1:27.716	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:27.777	0.003	0.028	0.427	0.194	0.003	0.006	0.206	
0:1:27.840	0.003	0.029	0.427	0.194	0.003	0.006	0.207	
0:1:27.904	0.003	0.028	0.428	0.194	0.003	0.006	0.207	
0:1:27.966	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:28.028	0.003	0.027	0.428	0.194	0.003	0.006	0.204	
0:1:28.093	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:28.155	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:28.218	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:28.281	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:28.346	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:28.410	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:28.476	0.003	0.028	0.428	0.194	0.003	0.006	0.202	
0:1:28.539	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:28.603	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:28.671	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:28.738	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:28.806	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:28.869	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:28.936	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:28.998	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:29.064	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:29.126	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:29.189	0.003	0.027	0.428	0.194	0.003	0.006	0.199	
0:1:29.252	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:29.315	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:29.384	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:29.453	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:29.517	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:29.585	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:29.651	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:29.723	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:29.789	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:29.856	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:29.923	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:29.996	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:30.061	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:30.123	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:30.185	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:30.247	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:30.310	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:30.385	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:30.455	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:30.523	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:30.588	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:30.651	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:30.712	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:30.773	0.003	0.025	0.429	0.194	0.003	0.006	0.197	
0:1:30.852	0.003	0.025	0.429	0.194	0.003	0.006	0.196	
0:1:30.914	0.003	0.025	0.429	0.194	0.003	0.006	0.196	
0:1:30.976	0.003	0.025	0.429	0.194	0.003	0.006	0.196	
0:1:31.039	0.003	0.025	0.429	0.194	0.003	0.006	0.196	
0:1:31.105	0.003	0.025	0.429	0.194	0.003	0.006	0.197	
0:1:31.167	0.003	0.025	0.429	0.194	0.003	0.006	0.196	
0:1:31.236	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:31.309	0.003	0.026	0.429	0.194	0.003	0.006	0.199	
0:1:31.372	0.003	0.028	0.429	0.194	0.003	0.006	0.202	
0:1:31.435	0.003	0.028	0.429	0.194	0.003	0.006	0.205	
0:1:31.499	0.003	0.029	0.429	0.194	0.003	0.006	0.205	
0:1:31.569	0.003	0.028	0.429	0.194	0.003	0.006	0.203	
0:1:31.634	0.003	0.028	0.429	0.194	0.003	0.006	0.203	
0:1:31.705	0.003	0.028	0.429	0.194	0.003	0.006	0.202	
0:1:31.770	0.003	0.028	0.429	0.194	0.003	0.006	0.205	
0:1:31.835	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:31.900	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:31.964	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:32.027	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:32.091	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:32.158	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:32.222	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:32.287	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:32.350	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:32.412	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:32.474	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:32.544	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:32.605	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:32.669	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:32.731	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:32.799	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:32.866	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:32.930	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:32.996	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:33.059	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:33.123	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:33.185	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:33.247	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:33.309	0.003	0.029	0.428	0.194	0.003	0.006	0.205	
0:1:33.373	0.003	0.030	0.428	0.194	0.003	0.006	0.207	
0:1:33.436	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:33.499	0.003	0.030	0.428	0.194	0.003	0.006	0.207	
0:1:33.560	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:33.624	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:33.688	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:33.759	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:33.826	0.003	0.028	0.428	0.194	0.003	0.006	0.202	
0:1:33.890	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:33.951	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:34.014	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:34.078	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:34.146	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:34.207	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:34.269	0.003	0.029	0.428	0.194	0.003	0.006	0.206	
0:1:34.332	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:34.399	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:34.464	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:34.525	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:34.589	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:34.650	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:34.714	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:34.780	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:34.848	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:34.959	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:35.023	0.003	0.031	0.428	0.194	0.003	0.006	0.212	
0:1:35.090	0.003	0.032	0.428	0.194	0.003	0.006	0.214	
0:1:35.157	0.003	0.031	0.428	0.194	0.003	0.006	0.212	
0:1:35.226	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:35.291	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:35.356	0.003	0.029	0.428	0.194	0.003	0.006	0.208	
0:1:35.421	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:35.485	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:35.549	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:35.612	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:35.680	0.003	0.029	0.428	0.194	0.003	0.006	0.206	
0:1:35.745	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:35.814	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:35.876	0.003	0.033	0.428	0.194	0.003	0.006	0.214	
0:1:35.941	0.003	0.035	0.428	0.194	0.003	0.006	0.219	
0:1:36.004	0.003	0.033	0.428	0.194	0.003	0.006	0.216	
0:1:36.067	0.003	0.034	0.428	0.194	0.003	0.006	0.216	
0:1:36.130	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:36.191	0.003	0.030	0.428	0.194	0.003	0.006	0.208	
0:1:36.256	0.003	0.029	0.428	0.194	0.003	0.006	0.204	
0:1:36.318	0.003	0.029	0.428	0.194	0.003	0.006	0.205	
0:1:36.388	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:36.447	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:36.512	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:36.580	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:36.664	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:36.725	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:36.788	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:36.851	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:36.912	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:36.976	0.003	0.029	0.428	0.194	0.003	0.006	0.205	
0:1:37.039	0.003	0.030	0.428	0.194	0.003	0.006	0.208	
0:1:37.103	0.003	0.031	0.428	0.194	0.003	0.006	0.209	
0:1:37.165	0.003	0.031	0.428	0.194	0.003	0.006	0.209	
0:1:37.229	0.003	0.030	0.428	0.194	0.003	0.006	0.208	
0:1:37.293	0.003	0.032	0.428	0.194	0.003	0.006	0.213	
0:1:37.358	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:37.421	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:37.484	0.003	0.029	0.428	0.194	0.003	0.006	0.206	
0:1:37.546	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:37.610	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:37.672	0.003	0.028	0.428	0.194	0.003	0.006	0.206	
0:1:37.736	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:37.799	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:37.865	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:37.931	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:37.996	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:38.064	0.003	0.026	0.428	0.194	0.003	0.006	0.202	
0:1:38.133	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:38.200	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:38.266	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:38.342	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:38.406	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:38.476	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:38.545	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:38.612	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:38.678	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:38.746	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:38.810	0.003	0.028	0.428	0.194	0.003	0.006	0.202	
0:1:38.877	0.003	0.029	0.428	0.194	0.003	0.006	0.205	
0:1:38.941	0.003	0.029	0.428	0.194	0.003	0.006	0.206	
0:1:39.019	0.003	0.030	0.428	0.194	0.003	0.006	0.208	
0:1:39.090	0.003	0.030	0.428	0.194	0.003	0.006	0.208	
0:1:39.150	0.003	0.029	0.428	0.194	0.003	0.006	0.206	
0:1:39.217	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:39.281	0.003	0.028	0.428	0.194	0.003	0.006	0.202	
0:1:39.345	0.003	0.028	0.429	0.194	0.003	0.006	0.203	
0:1:39.408	0.003	0.028	0.429	0.194	0.003	0.006	0.202	
0:1:39.471	0.003	0.027	0.429	0.194	0.003	0.006	0.200	
0:1:39.532	0.003	0.027	0.429	0.194	0.003	0.006	0.200	
0:1:39.602	0.003	0.027	0.429	0.194	0.003	0.006	0.200	
0:1:39.667	0.003	0.026	0.429	0.194	0.003	0.006	0.199	
0:1:39.737	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:39.800	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:39.862	0.003	0.026	0.429	0.194	0.003	0.006	0.197	
0:1:39.926	0.003	0.026	0.429	0.194	0.003	0.006	0.197	
0:1:39.990	0.003	0.026	0.429	0.194	0.003	0.006	0.197	
0:1:40.051	0.003	0.026	0.429	0.194	0.003	0.006	0.197	
0:1:40.114	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:40.175	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:40.236	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:40.297	0.003	0.026	0.429	0.194	0.003	0.006	0.199	
0:1:40.359	0.003	0.026	0.429	0.194	0.003	0.006	0.199	
0:1:40.422	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:40.482	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:40.548	0.003	0.026	0.429	0.194	0.003	0.006	0.197	
0:1:40.613	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:40.676	0.003	0.026	0.429	0.194	0.003	0.006	0.198	
0:1:40.736	0.003	0.026	0.429	0.194	0.003	0.006	0.199	
0:1:40.800	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:40.869	0.003	0.027	0.429	0.194	0.003	0.006	0.200	
0:1:40.936	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:41.001	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:41.062	0.003	0.031	0.428	0.194	0.003	0.006	0.211	
0:1:41.122	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:41.185	0.003	0.031	0.428	0.194	0.003	0.006	0.212	
0:1:41.247	0.003	0.030	0.428	0.194	0.003	0.006	0.209	
0:1:41.310	0.003	0.029	0.428	0.194	0.003	0.006	0.208	
0:1:41.373	0.003	0.029	0.428	0.194	0.003	0.006	0.208	
0:1:41.434	0.003	0.030	0.428	0.194	0.003	0.006	0.210	
0:1:41.499	0.003	0.028	0.428	0.194	0.003	0.006	0.207	
0:1:41.559	0.003	0.027	0.428	0.194	0.003	0.006	0.203	
0:1:41.625	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:41.689	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:41.769	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:41.845	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:41.906	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:41.966	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:42.028	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:42.091	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:42.156	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:42.222	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:42.284	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:42.349	0.003	0.027	0.428	0.194	0.003	0.006	0.203	
0:1:42.416	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:42.477	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:42.544	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:42.611	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:42.719	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:42.783	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:42.844	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:42.907	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:42.969	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:43.033	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
0:1:43.095	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
0:1:43.155	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:43.221	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:43.287	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:43.349	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:43.413	0.003	0.027	0.428	0.194	0.003	0.006	0.203	
0:1:43.478	0.003	0.027	0.428	0.194	0.003	0.006	0.204	
0:1:43.543	0.003	0.028	0.428	0.194	0.003	0.006	0.207	
0:1:43.605	0.003	0.029	0.428	0.194	0.003	0.006	0.206	
0:1:43.666	0.003	0.029	0.428	0.194	0.003	0.006	0.208	
0:1:43.729	0.003	0.029	0.428	0.194	0.003	0.006	0.205	
0:1:43.797	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:43.858	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:43.926	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:43.992	0.003	0.028	0.428	0.194	0.003	0.006	0.202	
0:1:44.056	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:44.122	0.003	0.028	0.428	0.194	0.003	0.006	0.205	
0:1:44.185	0.003	0.028	0.428	0.194	0.003	0.006	0.204	
0:1:44.249	0.003	0.029	0.428	0.194	0.003	0.006	0.206	
0:1:44.312	0.003	0.030	0.428	0.194	0.003	0.006	0.208	
0:1:44.373	0.003	0.031	0.428	0.194	0.003	0.006	0.211	
0:1:44.434	0.003	0.030	0.428	0.194	0.003	0.006	0.208	
0:1:44.501	0.003	0.029	0.428	0.194	0.003	0.006	0.207	
0:1:44.564	0.003	0.028	0.428	0.194	0.003	0.006	0.203	
0:1:44.628	0.003	0.027	0.428	0.194	0.003	0.006	0.202	
0:1:44.695	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:44.769	0.003	0.027	0.428	0.194	0.003	0.006	0.200	
0:1:44.830	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:44.897	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:44.964	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:45.030	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:45.094	0.003	0.027	0.428	0.194	0.003	0.006	0.201	
0:1:45.158	0.003	0.026	0.428	0.194	0.003	0.006	0.201	
0:1:45.226	0.003	0.026	0.428	0.194	0.003	0.006	0.200	
0:1:45.291	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:45.353	0.003	0.026	0.428	0.194	0.003	0.006	0.199	
0:1:45.417	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:45.483	0.003	0.026	0.428	0.194	0.003	0.006	0.198	
0:1:45.547	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
0:1:45.609	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
0:1:45.675	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:45.740	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:45.805	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:45.872	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:45.937	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:45.999	0.003	0.026	0.428	0.194	0.003	0.006	0.197	
0:1:46.061	0.003	0.026	0.428	0.194	0.003	0.006	0.196	
0:1:46.123	0.003	0.025	0.428	0.194	0.003	0.006	0.196	
0:1:46.185	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:1:46.247	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:1:46.324	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:1:46.390	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:1:46.454	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:1:46.515	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:1:46.587	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:1:46.653	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
0:1:46.717	0.003	0.025	0.428	0.194	0.003	0.006	0.197	
