date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:20.976	99.734	0.001	0.010	0.001	0.001	0.001	0.484	
0:0:21.049	99.697	0.001	0.013	0.001	0.001	0.001	0.392	
0:0:21.111	99.674	0.001	0.018	0.001	0.001	0.001	0.362	
0:0:21.174	99.686	0.001	0.033	0.001	0.001	0.001	0.419	
0:0:21.239	99.719	0.001	0.168	0.001	0.001	0.001	0.533	
0:0:21.304	99.742	0.001	0.328	0.001	0.001	0.001	0.651	
0:0:21.366	99.754	0.001	0.747	0.001	0.001	0.001	0.869	
0:0:21.429	99.792	0.001	1.230	0.001	0.001	0.001	1.359	
0:0:21.491	99.816	0.001	1.633	0.001	0.001	0.001	2.187	
0:0:21.556	99.842	0.001	1.494	0.001	0.001	0.001	2.553	
0:0:21.617	99.879	0.001	1.481	0.001	0.001	0.001	2.434	
0:0:21.679	99.905	0.001	1.667	0.001	0.001	0.001	2.405	
0:0:21.741	99.915	0.001	1.302	0.001	0.001	0.001	2.537	
0:0:21.809	99.921	0.001	1.175	0.001	0.001	0.001	2.765	
0:0:21.876	99.925	0.001	0.951	0.001	0.001	0.001	3.087	
0:0:21.939	99.927	0.001	0.523	0.001	0.001	0.001	3.479	
0:0:21.999	99.929	0.001	0.327	0.001	0.001	0.001	4.093	
0:0:22.064	99.930	0.001	0.296	0.001	0.001	0.001	4.970	
0:0:22.126	99.930	0.001	0.221	0.001	0.001	0.001	5.960	
0:0:22.188	99.930	0.001	0.271	0.001	0.001	0.001	5.930	
0:0:22.255	99.930	0.001	0.421	0.001	0.001	0.001	5.383	
0:0:22.318	99.930	0.001	0.393	0.001	0.001	0.001	4.759	
0:0:22.380	99.930	0.001	0.252	0.001	0.001	0.001	4.235	
0:0:22.442	99.930	0.001	0.140	0.001	0.001	0.001	3.696	
0:0:22.502	99.930	0.001	0.057	0.001	0.001	0.001	3.321	
0:0:22.563	99.930	0.001	0.040	0.001	0.001	0.001	3.109	
0:0:22.624	99.929	0.001	0.036	0.001	0.001	0.001	2.966	
0:0:22.685	99.929	0.001	0.030	0.001	0.001	0.001	2.765	
0:0:22.747	99.929	0.001	0.024	0.001	0.001	0.001	2.611	
0:0:22.809	99.928	0.001	0.022	0.001	0.001	0.001	2.540	
0:0:22.874	99.927	0.001	0.025	0.001	0.001	0.001	2.421	
0:0:22.937	99.926	0.001	0.031	0.001	0.001	0.001	2.327	
0:0:23.004	99.922	0.001	0.034	0.001	0.001	0.001	2.118	
0:0:23.068	99.919	0.001	0.038	0.001	0.001	0.001	1.967	
0:0:23.141	99.913	0.001	0.058	0.001	0.001	0.001	1.769	
0:0:23.208	99.906	0.001	0.065	0.001	0.001	0.001	1.596	
0:0:23.271	99.895	0.001	0.057	0.001	0.001	0.001	1.416	
0:0:23.333	99.885	0.001	0.030	0.001	0.001	0.001	1.267	
0:0:23.396	99.868	0.001	0.010	0.001	0.001	0.001	1.097	
0:0:23.460	99.837	0.001	0.006	0.001	0.001	0.001	0.903	
0:0:23.536	99.782	0.001	0.004	0.001	0.001	0.001	0.694	
0:0:23.598	99.708	0.001	0.003	0.001	0.001	0.001	0.538	
0:0:23.663	99.640	0.001	0.003	0.001	0.001	0.001	0.475	
0:0:23.726	99.535	0.001	0.003	0.001	0.001	0.001	0.432	
0:0:23.795	99.379	0.001	0.003	0.001	0.001	0.001	0.376	
0:0:23.864	99.121	0.001	0.003	0.001	0.001	0.001	0.337	
0:0:23.933	98.333	0.001	0.003	0.001	0.001	0.001	0.305	
0:0:24.001	98.130	0.001	0.003	0.001	0.001	0.001	0.294	
0:0:24.067	97.767	0.001	0.003	0.001	0.001	0.001	0.299	
0:0:24.133	97.193	0.001	0.003	0.001	0.001	0.001	0.299	
0:0:24.203	96.225	0.001	0.003	0.001	0.001	0.001	0.313	
0:0:24.264	96.799	0.001	0.003	0.001	0.001	0.001	0.325	
0:0:24.326	97.157	0.001	0.003	0.001	0.001	0.001	0.338	
0:0:24.386	98.097	0.001	0.003	0.001	0.001	0.001	0.361	
0:0:24.453	98.869	0.001	0.003	0.001	0.001	0.001	0.392	
0:0:24.516	99.083	0.001	0.003	0.001	0.001	0.001	0.429	
0:0:24.579	99.324	0.001	0.003	0.001	0.001	0.001	0.507	
0:0:24.643	99.506	0.001	0.003	0.001	0.001	0.001	0.586	
0:0:24.706	99.580	0.001	0.003	0.001	0.001	0.001	0.630	
0:0:24.773	99.647	0.001	0.003	0.001	0.001	0.001	0.685	
0:0:24.836	99.682	0.001	0.003	0.001	0.001	0.001	0.779	
0:0:24.905	99.688	0.001	0.003	0.001	0.001	0.001	0.829	
0:0:24.974	99.687	0.001	0.003	0.001	0.001	0.001	0.809	
0:0:25.043	99.651	0.001	0.005	0.001	0.001	0.001	0.717	
0:0:25.108	99.575	0.001	0.009	0.001	0.001	0.001	0.658	
0:0:25.174	99.463	0.001	0.014	0.001	0.001	0.001	0.588	
0:0:25.236	99.329	0.001	0.017	0.001	0.001	0.001	0.527	
0:0:25.302	98.995	0.001	0.017	0.001	0.001	0.001	0.480	
0:0:25.379	98.798	0.001	0.016	0.001	0.001	0.001	0.447	
0:0:25.448	98.566	0.001	0.011	0.001	0.001	0.001	0.404	
0:0:25.517	98.713	0.001	0.005	0.001	0.001	0.001	0.371	
0:0:25.579	98.732	0.001	0.005	0.001	0.001	0.001	0.372	
0:0:25.640	98.757	0.001	0.004	0.001	0.001	0.001	0.348	
0:0:25.707	98.684	0.001	0.003	0.001	0.001	0.001	0.321	
0:0:25.770	98.807	0.001	0.003	0.001	0.001	0.001	0.329	
0:0:25.833	98.711	0.001	0.003	0.001	0.001	0.001	0.314	
0:0:25.896	98.785	0.001	0.003	0.001	0.001	0.001	0.302	
0:0:25.963	98.854	0.001	0.003	0.001	0.001	0.001	0.297	
0:0:26.025	98.411	0.001	0.003	0.001	0.001	0.001	0.312	
0:0:26.089	98.765	0.001	0.003	0.001	0.001	0.001	0.326	
0:0:26.152	99.018	0.001	0.002	0.001	0.001	0.001	0.341	
0:0:26.224	99.089	0.001	0.002	0.001	0.001	0.001	0.358	
0:0:26.293	98.986	0.001	0.003	0.001	0.001	0.001	0.381	
0:0:26.355	99.097	0.001	0.003	0.001	0.001	0.001	0.398	
0:0:26.417	99.099	0.001	0.003	0.001	0.001	0.001	0.420	
0:0:26.485	99.136	0.001	0.003	0.001	0.001	0.001	0.460	
0:0:26.571	99.240	0.001	0.003	0.001	0.001	0.001	0.489	
0:0:26.636	99.343	0.001	0.003	0.001	0.001	0.001	0.508	
0:0:26.701	99.326	0.001	0.003	0.001	0.001	0.001	0.557	
0:0:26.927	99.457	0.001	0.003	0.001	0.001	0.001	0.623	
0:0:26.990	99.382	0.001	0.003	0.001	0.001	0.001	0.710	
0:0:27.054	99.426	0.001	0.004	0.001	0.001	0.001	0.739	
0:0:27.116	99.428	0.001	0.005	0.001	0.001	0.001	0.758	
0:0:27.183	98.953	0.001	0.010	0.001	0.001	0.001	0.735	
0:0:27.248	98.478	0.001	0.014	0.001	0.001	0.001	0.779	
0:0:27.310	98.565	0.001	0.012	0.001	0.001	0.001	0.859	
0:0:27.375	98.326	0.001	0.009	0.001	0.001	0.001	0.994	
0:0:27.437	97.693	0.001	0.009	0.001	0.001	0.001	1.134	
0:0:27.500	97.793	0.001	0.008	0.001	0.001	0.001	1.194	
0:0:27.564	96.867	0.001	0.010	0.001	0.001	0.001	1.308	
0:0:27.628	96.816	0.001	0.011	0.001	0.001	0.001	1.421	
0:0:27.700	97.084	0.001	0.014	0.001	0.001	0.001	1.428	
0:0:27.776	98.229	0.001	0.020	0.001	0.001	0.001	1.479	
0:0:27.837	98.095	0.001	0.032	0.001	0.001	0.001	1.506	
0:0:27.898	98.320	0.001	0.051	0.001	0.001	0.001	1.464	
0:0:27.959	98.590	0.001	0.055	0.001	0.001	0.001	1.529	
0:0:28.020	98.904	0.001	0.058	0.001	0.001	0.001	1.595	
0:0:28.091	98.745	0.001	0.084	0.001	0.001	0.001	1.677	
0:0:28.152	98.109	0.001	0.056	0.001	0.001	0.001	1.786	
0:0:28.222	97.992	0.001	0.033	0.001	0.001	0.001	2.024	
0:0:28.366	96.370	0.001	0.021	0.002	0.001	0.001	2.225	
0:0:28.433	96.220	0.001	0.018	0.002	0.001	0.001	2.362	
0:0:28.497	96.958	0.001	0.017	0.001	0.001	0.001	2.404	
0:0:28.565	92.752	0.001	0.024	0.002	0.001	0.001	2.455	
0:0:28.634	92.938	0.001	0.023	0.002	0.001	0.001	2.293	
0:0:28.697	94.692	0.001	0.020	0.002	0.001	0.001	2.246	
0:0:28.759	92.793	0.001	0.021	0.002	0.001	0.001	2.358	
0:0:28.828	93.585	0.001	0.022	0.002	0.001	0.001	2.276	
0:0:28.892	84.788	0.001	0.031	0.002	0.001	0.001	1.990	
0:0:28.955	70.590	0.001	0.041	0.003	0.001	0.001	2.018	
0:0:29.018	32.874	0.001	0.072	0.004	0.002	0.001	2.033	
0:0:29.082	16.895	0.001	0.081	0.006	0.002	0.001	1.894	
0:0:29.145	8.101	0.001	0.101	0.008	0.002	0.001	1.706	
0:0:29.209	2.120	0.001	0.157	0.014	0.003	0.001	1.510	
0:0:29.270	1.750	0.001	0.137	0.015	0.002	0.001	1.198	
0:0:29.338	0.905	0.001	0.135	0.018	0.002	0.001	0.860	
0:0:29.405	2.924	0.001	0.061	0.010	0.001	0.001	0.596	
0:0:29.470	10.391	0.001	0.026	0.005	0.001	0.001	0.414	
0:0:29.534	58.684	0.001	0.008	0.002	0.001	0.001	0.318	
0:0:29.600	81.414	0.001	0.005	0.002	0.001	0.001	0.265	
0:0:29.663	87.509	0.001	0.004	0.002	0.001	0.001	0.239	
0:0:29.724	93.299	0.001	0.003	0.001	0.001	0.001	0.225	
0:0:29.791	93.225	0.001	0.003	0.001	0.001	0.001	0.216	
0:0:29.856	90.879	0.001	0.003	0.002	0.001	0.001	0.217	
0:0:29.925	82.513	0.001	0.004	0.002	0.001	0.001	0.215	
0:0:29.991	78.343	0.001	0.004	0.002	0.001	0.001	0.213	
0:0:30.072	66.966	0.001	0.005	0.002	0.001	0.001	0.210	
0:0:30.138	70.174	0.001	0.005	0.002	0.001	0.001	0.210	
0:0:30.200	71.165	0.001	0.005	0.003	0.001	0.001	0.211	
0:0:30.269	79.128	0.001	0.004	0.003	0.001	0.001	0.207	
0:0:30.334	92.569	0.001	0.003	0.002	0.001	0.001	0.206	
0:0:30.396	97.102	0.001	0.002	0.001	0.001	0.001	0.201	
0:0:30.458	98.463	0.001	0.002	0.001	0.001	0.001	0.199	
0:0:30.521	98.562	0.001	0.002	0.001	0.001	0.001	0.198	
0:0:30.584	98.557	0.001	0.002	0.001	0.001	0.001	0.197	
0:0:30.647	98.762	0.001	0.002	0.001	0.001	0.001	0.196	
