date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:22.639	0.003	0.025	0.433	0.194	0.003	0.005	0.202	
0:0:22.705	0.003	0.025	0.432	0.194	0.003	0.005	0.202	
0:0:22.773	0.003	0.025	0.432	0.194	0.003	0.005	0.202	
0:0:22.844	0.003	0.025	0.431	0.194	0.003	0.005	0.202	
0:0:22.906	0.003	0.025	0.431	0.194	0.003	0.005	0.202	
0:0:22.973	0.003	0.025	0.431	0.194	0.003	0.005	0.202	
0:0:23.044	0.003	0.025	0.431	0.194	0.003	0.005	0.202	
0:0:23.107	0.003	0.025	0.430	0.194	0.003	0.005	0.202	
0:0:23.174	0.003	0.025	0.430	0.194	0.003	0.005	0.202	
0:0:23.244	0.003	0.025	0.430	0.194	0.003	0.005	0.203	
0:0:23.311	0.003	0.025	0.430	0.194	0.003	0.005	0.203	
0:0:23.377	0.003	0.025	0.430	0.194	0.003	0.005	0.203	
0:0:23.439	0.003	0.025	0.429	0.194	0.003	0.005	0.203	
0:0:23.503	0.003	0.025	0.429	0.194	0.003	0.005	0.203	
0:0:23.564	0.003	0.025	0.429	0.194	0.003	0.005	0.203	
0:0:23.625	0.003	0.025	0.429	0.194	0.003	0.005	0.203	
0:0:23.692	0.003	0.025	0.429	0.194	0.003	0.005	0.203	
0:0:23.757	0.003	0.025	0.429	0.194	0.003	0.005	0.203	
0:0:23.820	0.003	0.025	0.429	0.194	0.003	0.005	0.203	
0:0:23.883	0.003	0.025	0.429	0.194	0.003	0.005	0.204	
0:0:23.947	0.003	0.025	0.428	0.194	0.003	0.005	0.205	
0:0:24.017	0.003	0.025	0.428	0.194	0.003	0.005	0.206	
0:0:24.083	0.003	0.025	0.428	0.194	0.003	0.005	0.207	
0:0:24.156	0.003	0.025	0.427	0.194	0.003	0.005	0.209	
0:0:24.240	0.003	0.025	0.427	0.194	0.003	0.005	0.209	
0:0:24.306	0.003	0.024	0.427	0.194	0.003	0.005	0.210	
0:0:24.371	0.003	0.025	0.427	0.194	0.003	0.005	0.209	
0:0:24.436	0.003	0.025	0.427	0.194	0.003	0.005	0.208	
0:0:24.498	0.003	0.025	0.427	0.194	0.003	0.005	0.207	
0:0:24.565	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:24.629	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:24.696	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:24.761	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:24.822	0.003	0.025	0.427	0.194	0.003	0.005	0.207	
0:0:24.889	0.003	0.025	0.427	0.194	0.003	0.005	0.208	
0:0:24.952	0.003	0.025	0.427	0.194	0.003	0.005	0.210	
0:0:25.013	0.003	0.025	0.427	0.194	0.003	0.005	0.211	
0:0:25.075	0.003	0.025	0.427	0.194	0.003	0.005	0.212	
0:0:25.140	0.003	0.024	0.427	0.194	0.003	0.005	0.213	
0:0:25.205	0.003	0.024	0.427	0.194	0.003	0.005	0.213	
0:0:25.268	0.003	0.024	0.427	0.194	0.003	0.005	0.213	
0:0:25.336	0.003	0.024	0.427	0.194	0.003	0.005	0.213	
0:0:25.406	0.003	0.024	0.427	0.194	0.003	0.005	0.212	
0:0:25.466	0.003	0.025	0.427	0.194	0.003	0.005	0.209	
0:0:25.526	0.003	0.025	0.427	0.194	0.003	0.005	0.208	
0:0:25.588	0.003	0.025	0.427	0.194	0.003	0.005	0.208	
0:0:25.656	0.003	0.025	0.427	0.194	0.003	0.005	0.207	
0:0:25.721	0.003	0.025	0.427	0.194	0.003	0.005	0.207	
0:0:25.787	0.003	0.025	0.427	0.194	0.003	0.005	0.206	
0:0:25.850	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:25.917	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:25.984	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:26.048	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:26.112	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:26.178	0.003	0.025	0.427	0.194	0.003	0.005	0.204	
0:0:26.244	0.003	0.025	0.426	0.194	0.003	0.005	0.204	
0:0:26.311	0.003	0.025	0.426	0.194	0.003	0.005	0.204	
0:0:26.374	0.003	0.025	0.426	0.194	0.003	0.005	0.203	
0:0:26.442	0.003	0.025	0.426	0.194	0.003	0.005	0.204	
0:0:26.504	0.003	0.025	0.426	0.194	0.003	0.005	0.203	
0:0:26.572	0.003	0.025	0.426	0.194	0.003	0.005	0.204	
0:0:26.639	0.003	0.025	0.426	0.194	0.003	0.005	0.204	
0:0:26.701	0.003	0.025	0.426	0.194	0.003	0.005	0.204	
0:0:26.766	0.003	0.025	0.426	0.194	0.003	0.005	0.203	
0:0:26.830	0.003	0.025	0.426	0.194	0.003	0.005	0.204	
0:0:26.893	0.003	0.025	0.427	0.194	0.003	0.005	0.204	
0:0:26.967	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
0:0:27.028	0.003	0.025	0.427	0.194	0.003	0.005	0.205	
