date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:1:40.346	0.012	0.002	54.954	0.195	0.081	0.004	3.103	
0:1:40.502	0.012	0.002	36.832	0.196	0.087	0.003	3.178	
0:1:40.673	0.012	0.002	80.687	0.195	0.088	0.003	3.284	
0:1:40.815	0.012	0.002	89.529	0.195	0.091	0.003	3.301	
0:1:40.989	0.012	0.002	36.215	0.194	0.081	0.003	3.298	
0:1:41.166	0.012	0.002	14.788	0.195	0.099	0.003	3.407	
0:1:41.314	0.012	0.002	30.382	0.196	0.123	0.003	4.130	
0:1:41.463	0.012	0.002	40.700	0.195	0.096	0.002	5.187	
0:1:41.607	0.012	0.002	43.871	0.196	0.100	0.002	5.648	
0:1:41.777	0.012	0.002	30.389	0.194	0.078	0.002	6.418	
0:1:41.951	0.012	0.002	66.735	0.195	0.082	0.002	5.745	
0:1:42.097	0.012	0.002	89.359	0.195	0.086	0.002	5.277	
0:1:42.270	0.012	0.002	54.928	0.195	0.090	0.002	4.873	
0:1:42.501	0.012	0.002	54.036	0.195	0.089	0.003	4.128	
0:1:42.671	0.012	0.002	75.660	0.196	0.089	0.003	3.701	
0:1:42.809	0.012	0.002	88.372	0.195	0.101	0.003	3.330	
0:1:44.197	0.011	0.002	99.649	0.197	0.273	0.001	13.485	
0:1:44.955	0.002	0.012	99.753	0.344	1.810	0.001	2.188	
0:1:45.406	0.001	1.161	99.954	1.016	75.208	0.005	0.052	
0:1:45.684	0.001	2.395	99.983	1.223	92.560	0.006	0.029	
0:1:45.955	0.001	1.030	99.986	1.091	84.601	0.005	0.056	
0:1:46.252	0.001	1.090	99.993	1.108	88.914	0.006	0.050	
0:1:46.628	0.001	1.044	97.768	1.105	62.995	0.015	0.027	
0:1:46.876	0.001	0.999	99.926	1.104	55.077	0.040	0.015	
0:1:47.088	0.001	2.252	99.854	1.180	49.603	0.092	0.006	
0:1:47.307	0.001	1.874	99.979	1.222	63.137	0.105	0.007	
0:1:47.645	0.001	1.247	99.977	1.030	38.893	0.053	0.011	
0:1:47.854	0.001	1.235	99.978	1.037	40.854	0.050	0.011	
0:1:48.094	0.001	1.296	99.985	1.095	50.453	0.050	0.011	
0:1:48.311	0.001	3.714	99.968	1.211	46.037	0.054	0.006	
0:1:48.508	0.001	5.042	99.969	1.216	40.755	0.061	0.005	
0:1:48.697	0.001	4.471	99.959	1.242	59.079	0.082	0.004	
0:1:48.911	0.001	6.342	99.906	1.243	56.300	0.081	0.004	
0:1:49.119	0.001	6.294	99.857	1.245	49.650	0.070	0.004	
0:1:49.306	0.001	4.532	99.915	1.241	48.087	0.069	0.005	
0:1:49.550	0.001	2.905	99.974	1.236	59.878	0.066	0.006	
0:1:49.764	0.001	2.496	99.983	1.220	59.128	0.042	0.009	
0:1:49.935	0.001	2.018	99.983	1.204	61.706	0.044	0.010	
0:1:50.123	0.001	1.740	99.885	1.191	62.869	0.062	0.009	
0:1:50.297	0.001	1.916	99.735	1.187	61.190	0.076	0.007	
0:1:50.501	0.001	2.438	99.633	1.191	56.208	0.089	0.006	
0:1:50.687	0.001	1.917	90.112	1.166	56.351	0.097	0.006	
0:1:50.878	0.001	2.519	85.697	1.201	54.729	0.114	0.005	
0:1:51.031	0.001	3.206	90.595	1.182	43.733	0.113	0.004	
0:1:51.290	0.001	5.160	78.367	1.187	34.288	0.115	0.003	
0:1:51.492	0.001	2.968	67.078	0.995	16.327	0.083	0.005	
0:1:51.647	0.001	1.097	57.414	0.756	4.878	0.052	0.009	
0:1:51.796	0.001	1.166	13.772	0.663	1.456	0.042	0.009	
0:1:51.970	0.001	1.436	12.596	0.702	1.953	0.046	0.008	
0:1:52.131	0.001	0.995	5.472	0.715	3.232	0.047	0.010	
0:1:52.283	0.001	1.433	4.696	0.772	4.098	0.054	0.008	
0:1:52.438	0.001	3.050	3.012	0.818	3.145	0.060	0.005	
0:1:52.592	0.001	5.891	1.816	0.920	4.237	0.074	0.003	
0:1:52.743	0.001	4.988	3.718	0.966	7.412	0.081	0.003	
0:1:52.883	0.001	4.275	3.352	0.988	10.161	0.084	0.004	
0:1:53.033	0.001	3.969	1.475	0.869	3.849	0.067	0.004	
0:1:53.173	0.001	3.103	1.625	0.813	2.894	0.060	0.005	
0:1:53.349	0.001	5.831	5.183	0.970	6.685	0.082	0.003	
0:1:53.526	0.001	3.517	15.499	1.012	14.834	0.088	0.004	
0:1:53.700	0.001	1.466	29.417	0.980	26.189	0.083	0.007	
0:1:53.837	0.001	0.763	28.385	0.809	11.994	0.059	0.012	
0:1:53.999	0.001	0.208	14.558	0.614	4.778	0.036	0.032	
0:1:54.150	0.001	0.076	11.779	0.512	3.526	0.027	0.069	
0:1:54.299	0.001	0.095	11.062	0.540	4.096	0.029	0.058	
0:1:54.458	0.002	0.014	3.660	0.339	0.515	0.013	0.269	
0:1:54.637	0.005	0.004	3.463	0.243	0.124	0.008	0.859	
0:1:54.807	0.009	0.002	6.921	0.199	0.044	0.006	1.546	
0:1:54.963	0.006	0.004	5.282	0.226	0.077	0.007	1.015	
0:1:55.115	0.006	0.003	3.365	0.219	0.059	0.007	1.032	
0:1:55.261	0.007	0.003	3.557	0.211	0.055	0.006	1.218	
0:1:55.406	0.007	0.003	4.199	0.209	0.042	0.006	1.118	
0:1:55.573	0.008	0.003	4.436	0.203	0.040	0.006	1.283	
0:1:55.725	0.008	0.003	3.964	0.201	0.038	0.006	1.318	
0:1:55.879	0.007	0.003	3.631	0.202	0.033	0.006	1.171	
0:1:56.025	0.007	0.003	2.547	0.207	0.036	0.006	1.067	
0:1:56.246	0.007	0.004	1.982	0.204	0.031	0.006	1.038	
0:1:56.430	0.006	0.004	2.415	0.223	0.051	0.007	0.852	
0:1:56.637	0.007	0.003	2.198	0.209	0.038	0.006	1.057	
0:1:56.820	0.006	0.004	1.496	0.204	0.022	0.006	0.819	
0:1:56.997	0.006	0.005	1.254	0.198	0.014	0.006	0.719	
0:1:57.153	0.006	0.005	1.267	0.196	0.014	0.006	0.744	
0:1:58.696	0.005	0.006	1.102	0.194	0.010	0.005	0.600	
0:1:59.358	0.006	0.005	1.440	0.197	0.015	0.006	0.751	
0:1:59.733	0.008	0.003	7.000	0.203	0.038	0.006	1.265	
0:1:59.992	0.008	0.003	21.662	0.199	0.037	0.006	1.379	
0:2:0.241	0.009	0.003	3.442	0.198	0.037	0.006	1.437	
0:2:0.504	0.009	0.002	37.835	0.197	0.041	0.005	1.637	
0:2:0.720	0.009	0.002	3.804	0.196	0.039	0.005	1.611	
0:2:0.957	0.006	0.005	1.504	0.210	0.027	0.006	0.788	
0:2:1.196	0.001	0.341	0.903	0.597	0.513	0.035	0.009	
0:2:1.499	0.001	12.769	1.052	0.991	3.454	0.085	0.002	
0:2:1.799	0.001	0.451	0.508	0.406	0.057	0.018	0.019	
0:2:2.016	0.001	0.997	0.877	0.497	0.142	0.026	0.011	
0:2:2.282	0.001	0.462	1.085	0.434	0.098	0.020	0.019	
0:2:2.579	0.001	0.120	1.615	0.380	0.118	0.016	0.051	
0:2:2.826	0.001	0.924	1.035	0.647	1.345	0.041	0.010	
0:2:3.036	0.001	0.895	1.126	0.666	1.857	0.042	0.011	
0:2:3.244	0.001	1.823	1.375	0.787	3.712	0.057	0.007	
0:2:3.450	0.001	1.363	3.803	0.819	6.750	0.061	0.008	
0:2:3.671	0.001	1.661	3.918	0.856	7.963	0.066	0.007	
0:2:3.907	0.001	7.979	1.801	0.986	4.999	0.084	0.003	
0:2:4.228	0.001	10.643	0.842	1.026	5.370	0.090	0.002	
0:2:4.413	0.001	0.771	1.186	0.475	0.125	0.023	0.013	
0:2:4.596	0.001	3.382	1.219	0.679	0.573	0.043	0.005	
0:2:4.802	0.001	3.362	0.761	0.679	0.582	0.043	0.005	
0:2:4.981	0.001	11.744	1.010	0.954	2.650	0.078	0.002	
0:2:5.157	0.001	5.384	0.830	0.783	1.147	0.055	0.003	
0:2:5.319	0.001	4.943	0.751	0.759	0.979	0.053	0.004	
0:2:5.467	0.001	12.135	1.060	0.971	2.920	0.081	0.002	
0:2:5.659	0.001	9.128	2.189	0.908	2.343	0.073	0.003	
0:2:5.868	0.001	15.169	6.365	1.049	4.351	0.094	0.002	
0:2:6.009	0.001	2.790	15.203	0.660	0.546	0.041	0.005	
0:2:6.151	0.001	5.157	9.637	0.762	0.961	0.053	0.003	
0:2:6.302	0.001	8.302	3.188	0.870	2.066	0.067	0.003	
0:2:6.487	0.001	1.099	1.962	0.515	0.205	0.027	0.009	
0:2:6.635	0.001	1.430	4.053	0.546	0.236	0.030	0.008	
0:2:6.788	0.001	1.492	10.972	0.549	0.231	0.030	0.008	
0:2:6.942	0.001	3.001	4.003	0.650	0.462	0.040	0.005	
0:2:7.095	0.001	7.756	1.831	0.837	1.416	0.062	0.003	
0:2:7.239	0.001	6.879	2.649	0.819	1.350	0.060	0.003	
0:2:7.381	0.001	13.398	2.611	1.019	4.052	0.088	0.002	
0:2:7.532	0.001	6.910	5.535	0.954	4.750	0.079	0.003	
0:2:7.693	0.001	1.844	3.658	0.930	13.664	0.075	0.006	
0:2:7.848	0.001	0.527	5.035	0.754	8.733	0.052	0.016	
0:2:7.993	0.002	0.013	25.254	0.311	0.233	0.011	0.310	
0:2:8.138	0.003	0.007	6.676	0.279	0.168	0.009	0.492	
0:2:8.293	0.002	0.012	4.847	0.342	0.614	0.013	0.327	
0:2:8.448	0.002	0.011	3.755	0.343	0.678	0.013	0.342	
0:2:8.599	0.002	0.010	5.362	0.340	0.726	0.012	0.371	
0:2:8.749	0.003	0.009	24.129	0.336	0.707	0.011	0.417	
0:2:8.931	0.005	0.004	88.651	0.266	0.273	0.008	0.924	
0:2:9.111	0.004	0.004	98.386	0.271	0.320	0.008	0.870	
0:2:9.258	0.003	0.007	98.690	0.312	1.014	0.008	0.645	
0:2:9.411	0.002	0.023	99.558	0.430	5.160	0.009	0.286	
0:2:9.554	0.002	0.016	99.870	0.389	3.233	0.006	0.478	
0:2:9.708	0.001	0.513	99.966	0.932	80.659	0.013	0.044	
0:2:9.852	0.001	1.140	99.990	1.123	93.955	0.014	0.027	
0:2:9.995	0.001	1.481	99.995	1.186	96.381	0.012	0.026	
0:2:10.172	0.001	1.592	99.998	1.179	98.049	0.010	0.027	
0:2:10.376	0.001	1.618	99.998	1.101	98.269	0.011	0.023	
0:2:10.564	0.001	1.163	99.998	0.708	97.237	0.014	0.016	
0:2:10.757	0.008	0.158	99.976	0.075	66.852	0.003	0.015	
0:2:11.169	72.542	0.001	99.343	0.002	0.640	0.001	0.095	
0:2:11.357	62.566	0.002	99.240	0.002	1.155	0.001	0.084	
0:2:11.532	17.481	0.004	99.300	0.003	8.298	0.001	0.031	
0:2:11.692	0.487	0.023	99.734	0.013	39.193	0.001	0.020	
0:2:13.128	0.010	0.125	94.312	0.074	49.945	0.006	0.012	
0:2:13.871	47.811	0.003	84.993	0.002	1.611	0.001	0.011	
0:2:14.245	26.912	0.004	96.563	0.003	1.718	0.001	0.010	
0:2:14.491	10.027	0.006	97.791	0.004	4.987	0.002	0.012	
0:2:14.768	5.364	0.008	98.954	0.005	11.943	0.002	0.012	
0:2:15.114	1.348	0.015	99.302	0.008	28.671	0.002	0.010	
0:2:15.556	6.624	0.008	98.657	0.004	18.201	0.001	0.011	
0:2:16.199	16.542	0.006	98.437	0.003	19.370	0.001	0.022	
0:2:16.524	21.527	0.005	98.974	0.003	20.445	0.001	0.017	
0:2:16.766	4.286	0.009	99.628	0.005	27.513	0.001	0.017	
0:2:16.993	8.441	0.006	99.375	0.004	14.023	0.001	0.018	
0:2:17.236	2.507	0.005	99.651	0.008	2.612	0.001	0.046	
0:2:17.528	94.999	0.001	98.017	0.001	0.053	0.001	0.305	
0:2:17.840	23.844	0.003	98.919	0.003	6.240	0.001	0.021	
0:2:18.047	0.039	0.043	99.949	0.041	63.213	0.003	0.019	
0:2:18.231	0.266	0.022	99.849	0.017	47.989	0.002	0.017	
0:2:18.423	12.851	0.005	98.927	0.004	6.933	0.001	0.018	
0:2:18.625	0.006	0.145	99.904	0.091	51.880	0.008	0.009	
0:2:18.817	0.004	0.189	99.789	0.111	34.689	0.009	0.009	
0:2:19.028	0.002	0.282	99.864	0.189	43.137	0.011	0.011	
0:2:19.260	1.845	0.011	97.537	0.007	2.486	0.002	0.012	
0:2:19.460	0.006	0.142	99.050	0.093	15.810	0.009	0.010	
0:2:19.637	0.001	1.183	55.612	0.853	43.845	0.057	0.009	
0:2:19.813	0.001	0.762	12.476	0.902	33.743	0.065	0.012	
0:2:19.998	0.001	0.336	17.553	0.777	21.728	0.057	0.021	
0:2:20.163	0.001	0.163	8.937	0.591	12.796	0.041	0.032	
0:2:20.321	0.001	0.059	3.828	0.494	3.286	0.026	0.080	
0:2:20.480	0.001	0.055	3.140	0.508	4.134	0.027	0.084	
0:2:20.662	0.002	0.014	3.093	0.369	1.093	0.016	0.256	
0:2:20.809	0.002	0.026	5.267	0.433	2.144	0.020	0.158	
0:2:20.950	0.002	0.027	21.854	0.432	2.454	0.021	0.152	
0:2:21.360	0.008	0.006	42.707	0.161	0.596	0.008	0.321	
0:2:21.556	0.002	0.025	57.189	0.287	2.997	0.016	0.111	
0:2:21.751	0.002	0.016	94.450	0.305	2.312	0.014	0.187	
0:2:21.912	0.002	0.015	99.091	0.377	2.456	0.016	0.258	
0:2:22.110	0.001	0.054	96.140	0.515	17.704	0.027	0.088	
0:2:22.264	0.002	0.028	94.385	0.422	10.977	0.020	0.146	
0:2:22.410	0.002	0.033	98.685	0.453	12.821	0.019	0.140	
0:2:22.550	0.002	0.022	97.138	0.406	7.251	0.015	0.200	
0:2:22.722	0.002	0.011	97.623	0.344	2.739	0.011	0.395	
0:2:22.887	0.001	0.043	95.888	0.506	12.176	0.021	0.120	
0:2:23.043	0.001	0.044	92.689	0.509	10.078	0.021	0.118	
0:2:23.201	0.001	0.070	94.998	0.570	14.849	0.027	0.080	
0:2:23.411	0.002	0.013	97.960	0.371	1.530	0.013	0.310	
0:2:23.558	0.002	0.014	99.067	0.376	2.063	0.015	0.269	
0:2:23.707	0.002	0.016	90.234	0.392	2.955	0.016	0.241	
0:2:23.855	0.002	0.020	87.343	0.412	3.871	0.018	0.200	
0:2:24.001	0.001	0.079	94.335	0.583	24.309	0.032	0.067	
0:2:24.138	0.002	0.021	90.600	0.421	4.228	0.018	0.192	
0:2:24.352	0.002	0.015	82.960	0.381	2.185	0.015	0.270	
0:2:24.520	0.005	0.004	67.374	0.260	0.283	0.008	0.904	
0:2:24.679	0.003	0.008	88.179	0.320	0.864	0.011	0.464	
0:2:24.862	0.007	0.003	90.522	0.230	0.194	0.007	1.296	
0:2:25.030	0.011	0.002	81.528	0.197	0.097	0.005	2.100	
0:2:25.186	0.011	0.002	58.976	0.200	0.086	0.005	2.147	
0:2:25.334	0.011	0.002	47.628	0.196	0.087	0.005	2.087	
0:2:25.474	0.010	0.002	45.523	0.208	0.111	0.006	1.786	
0:2:25.627	0.006	0.003	72.958	0.247	0.246	0.008	1.021	
0:2:25.774	0.006	0.003	89.173	0.246	0.239	0.008	1.002	
0:2:26.025	0.004	0.005	73.020	0.282	0.419	0.010	0.667	
0:2:26.265	0.002	0.011	52.671	0.351	1.178	0.014	0.341	
0:2:26.478	0.003	0.006	74.998	0.298	0.605	0.011	0.578	
0:2:26.658	0.002	0.012	86.697	0.364	1.539	0.014	0.314	
0:2:26.822	0.004	0.004	72.911	0.270	0.375	0.009	0.818	
0:2:26.970	0.005	0.004	82.696	0.265	0.339	0.009	0.862	
0:2:28.464	0.003	0.009	99.156	0.324	0.980	0.012	0.372	
0:2:29.380	0.011	0.002	77.575	0.200	0.102	0.005	2.221	
0:2:29.994	0.009	0.002	85.627	0.213	0.097	0.005	2.129	
0:2:30.300	0.011	0.002	96.722	0.199	0.078	0.004	2.879	
0:2:30.578	0.010	0.002	95.758	0.205	0.109	0.003	3.003	
0:2:30.920	0.005	0.004	42.620	0.264	0.317	0.004	1.444	
0:2:31.167	0.003	0.006	81.573	0.305	0.506	0.007	0.753	
0:2:31.463	0.003	0.007	92.247	0.314	0.511	0.008	0.653	
0:2:31.753	0.006	0.003	9.417	0.248	0.172	0.005	1.364	
0:2:31.973	0.011	0.002	3.995	0.199	0.060	0.003	3.041	
0:2:32.507	0.012	0.002	3.830	0.192	0.051	0.002	6.807	
0:2:33.117	0.012	0.002	4.308	0.194	0.054	0.002	4.527	
0:2:33.560	0.012	0.002	2.771	0.194	0.055	0.002	4.308	
