date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:1:38.794	0.010	0.002	2.288	0.203	0.055	0.006	1.781	
0:1:39.023	0.010	0.002	2.376	0.202	0.058	0.006	1.895	
0:1:39.291	0.008	0.003	2.209	0.217	0.068	0.006	1.380	
0:1:39.563	0.005	0.004	2.145	0.246	0.121	0.008	0.868	
0:1:39.773	0.005	0.004	2.159	0.243	0.118	0.008	0.901	
0:1:40.133	0.010	0.002	2.243	0.199	0.052	0.006	1.773	
0:1:40.417	0.009	0.002	2.260	0.204	0.056	0.006	1.669	
0:1:40.736	0.007	0.003	2.387	0.225	0.093	0.007	1.359	
0:1:40.978	0.011	0.002	2.397	0.196	0.051	0.005	2.128	
0:1:41.320	0.011	0.002	2.345	0.195	0.048	0.005	2.192	
0:1:41.550	0.010	0.002	2.287	0.199	0.051	0.005	2.028	
0:1:41.752	0.010	0.002	2.316	0.199	0.052	0.005	2.023	
0:1:41.931	0.010	0.002	2.399	0.202	0.060	0.005	1.988	
0:1:42.135	0.010	0.002	2.415	0.203	0.064	0.005	2.084	
0:1:42.353	0.009	0.002	2.375	0.208	0.069	0.005	1.828	
0:1:42.532	0.008	0.002	2.436	0.215	0.084	0.005	1.794	
0:1:42.743	0.009	0.002	2.388	0.211	0.073	0.005	1.864	
0:1:42.945	0.008	0.003	2.322	0.214	0.075	0.005	1.845	
0:1:43.131	0.010	0.002	2.362	0.205	0.061	0.004	2.183	
0:1:43.411	0.010	0.002	2.427	0.203	0.062	0.005	2.189	
0:1:43.563	0.010	0.002	2.327	0.201	0.055	0.005	1.988	
0:1:43.742	0.007	0.003	2.396	0.229	0.101	0.006	1.401	
0:1:43.920	0.004	0.005	2.346	0.275	0.223	0.009	0.708	
0:1:44.073	0.002	0.017	2.240	0.375	0.826	0.014	0.250	
0:1:44.262	0.004	0.006	2.089	0.277	0.190	0.009	0.595	
0:1:44.424	0.005	0.004	1.734	0.228	0.057	0.007	0.842	
0:1:44.572	0.007	0.003	1.725	0.209	0.038	0.006	1.105	
0:1:44.716	0.008	0.003	1.862	0.204	0.038	0.006	1.325	
0:1:44.862	0.007	0.004	1.483	0.201	0.024	0.006	0.994	
0:1:45.007	0.007	0.004	1.527	0.201	0.025	0.006	1.050	
0:1:45.164	0.006	0.005	1.427	0.211	0.028	0.006	0.802	
0:1:45.314	0.004	0.008	0.963	0.210	0.014	0.006	0.469	
0:1:45.466	0.003	0.017	0.630	0.212	0.007	0.006	0.256	
0:1:45.617	0.002	0.031	0.482	0.218	0.005	0.007	0.162	
0:1:45.765	0.003	0.029	0.439	0.207	0.004	0.006	0.172	
0:1:45.925	0.003	0.028	0.426	0.203	0.003	0.006	0.175	
0:1:46.085	0.003	0.030	0.415	0.208	0.004	0.006	0.167	
0:1:46.246	0.003	0.026	0.411	0.203	0.003	0.006	0.187	
0:1:46.399	0.003	0.025	0.410	0.207	0.003	0.006	0.192	
0:1:46.566	0.003	0.025	0.390	0.213	0.003	0.006	0.192	
0:1:46.727	0.003	0.025	0.407	0.210	0.003	0.006	0.193	
0:1:46.866	0.003	0.025	0.401	0.211	0.003	0.006	0.191	
0:1:47.023	0.003	0.025	0.380	0.226	0.003	0.006	0.187	
0:1:47.173	0.003	0.025	0.416	0.220	0.003	0.006	0.190	
0:1:47.336	0.003	0.025	0.403	0.224	0.003	0.006	0.189	
0:1:47.494	0.003	0.024	0.385	0.224	0.003	0.006	0.191	
0:1:47.677	0.003	0.023	0.393	0.242	0.003	0.006	0.189	
0:1:47.851	0.003	0.022	0.297	0.330	0.005	0.006	0.165	
0:1:48.019	0.002	0.022	0.191	0.418	0.008	0.006	0.148	
0:1:48.174	0.002	0.030	0.154	0.347	0.013	0.007	0.111	
0:1:48.327	0.002	0.028	0.122	0.314	0.019	0.008	0.101	
0:1:48.822	0.002	0.033	0.368	0.396	0.005	0.007	0.144	
0:1:48.999	0.001	0.358	0.421	0.720	0.044	0.017	0.023	
0:1:49.171	0.001	0.373	0.428	1.227	0.049	0.017	0.022	
0:1:49.326	0.001	0.359	0.458	2.045	0.058	0.017	0.023	
0:1:49.465	0.001	0.160	0.637	2.526	0.083	0.015	0.042	
0:1:49.640	0.001	0.207	0.524	1.500	0.053	0.015	0.035	
0:1:49.793	0.001	0.205	0.465	1.245	0.037	0.014	0.033	
0:1:49.939	0.001	0.113	0.488	0.500	0.022	0.011	0.054	
0:1:50.093	0.001	0.143	0.463	0.490	0.022	0.012	0.047	
0:1:50.255	0.002	0.094	0.441	0.389	0.012	0.010	0.066	
0:1:50.393	0.001	0.115	0.433	0.441	0.015	0.011	0.053	
0:1:51.976	0.001	0.189	0.860	0.466	0.381	0.021	0.036	
0:1:52.503	0.004	0.012	0.652	0.197	0.005	0.005	0.345	
0:1:52.853	0.004	0.006	0.849	0.198	0.009	0.006	0.485	
0:1:53.096	0.003	0.014	0.670	0.223	0.009	0.007	0.238	
0:1:53.476	0.002	0.070	0.617	0.300	0.028	0.011	0.081	
0:1:53.820	0.003	0.021	0.666	0.230	0.010	0.007	0.225	
0:1:54.045	0.003	0.018	0.551	0.210	0.005	0.006	0.253	
0:1:54.244	0.003	0.017	0.561	0.206	0.005	0.006	0.267	
0:1:54.445	0.003	0.020	0.594	0.218	0.006	0.006	0.237	
0:1:54.842	0.002	0.040	0.865	0.309	0.053	0.011	0.126	
0:1:55.155	0.002	0.026	0.811	0.277	0.029	0.009	0.167	
0:1:55.426	0.003	0.011	1.380	0.270	0.072	0.009	0.366	
0:1:55.644	0.003	0.012	1.535	0.294	0.120	0.010	0.339	
0:1:55.916	0.004	0.009	1.233	0.242	0.030	0.007	0.454	
0:1:56.138	0.005	0.006	1.378	0.230	0.033	0.006	0.647	
0:1:56.538	0.008	0.003	1.812	0.209	0.037	0.006	1.259	
0:1:57.019	0.006	0.003	2.351	0.237	0.106	0.007	1.143	
0:1:57.251	0.001	0.313	2.207	0.777	17.175	0.051	0.023	
0:1:57.475	0.001	0.039	2.193	0.459	1.832	0.020	0.123	
0:1:57.710	0.004	0.006	2.100	0.277	0.168	0.008	0.622	
0:1:57.911	0.006	0.004	2.013	0.232	0.072	0.006	1.085	
0:1:58.136	0.007	0.003	1.915	0.217	0.050	0.005	1.232	
0:1:58.335	0.006	0.004	1.890	0.225	0.058	0.005	1.125	
0:1:58.517	0.008	0.003	1.774	0.202	0.033	0.005	1.442	
0:1:58.730	0.007	0.004	1.673	0.208	0.035	0.005	1.168	
0:1:58.933	0.006	0.004	1.616	0.212	0.035	0.005	1.020	
0:1:59.105	0.003	0.016	1.215	0.276	0.067	0.008	0.283	
0:1:59.264	0.002	0.015	1.414	0.295	0.122	0.009	0.291	
0:1:59.446	0.003	0.013	1.562	0.295	0.142	0.009	0.330	
0:1:59.609	0.003	0.011	1.427	0.270	0.080	0.008	0.381	
0:1:59.775	0.003	0.009	1.325	0.256	0.051	0.008	0.426	
0:1:59.964	0.004	0.008	1.373	0.253	0.050	0.007	0.485	
0:2:0.202	0.005	0.005	1.656	0.241	0.059	0.007	0.707	
0:2:0.372	0.004	0.007	1.380	0.250	0.047	0.007	0.501	
0:2:0.531	0.004	0.009	1.053	0.231	0.022	0.007	0.425	
0:2:0.686	0.003	0.009	1.268	0.246	0.040	0.007	0.435	
0:2:0.847	0.005	0.005	1.433	0.217	0.030	0.006	0.778	
0:2:0.998	0.005	0.005	1.304	0.208	0.022	0.006	0.757	
