date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:41.051	0.003	0.019	0.467	0.195	0.003	0.006	0.231	
0:0:41.130	0.003	0.021	0.453	0.195	0.003	0.006	0.219	
0:0:41.206	0.003	0.022	0.450	0.196	0.003	0.006	0.212	
0:0:41.283	0.003	0.022	0.455	0.198	0.003	0.006	0.213	
0:0:41.361	0.003	0.023	0.453	0.197	0.003	0.006	0.211	
0:0:41.440	0.003	0.022	0.454	0.199	0.003	0.006	0.212	
0:0:41.536	0.003	0.023	0.453	0.198	0.003	0.006	0.211	
0:0:41.620	0.003	0.022	0.457	0.197	0.003	0.006	0.215	
0:0:41.705	0.003	0.022	0.453	0.200	0.003	0.006	0.213	
0:0:41.811	0.003	0.016	0.457	0.200	0.004	0.013	0.237	
0:0:41.886	0.003	0.016	0.454	0.196	0.004	0.012	0.236	
0:0:41.964	0.003	0.018	0.458	0.198	0.003	0.009	0.230	
0:0:42.037	0.003	0.019	0.449	0.198	0.003	0.008	0.222	
0:0:42.136	0.003	0.021	0.452	0.199	0.003	0.007	0.220	
0:0:42.210	0.003	0.022	0.457	0.201	0.003	0.006	0.221	
0:0:42.287	0.003	0.022	0.451	0.201	0.003	0.006	0.214	
0:0:42.364	0.003	0.022	0.449	0.201	0.003	0.006	0.215	
0:0:42.445	0.003	0.023	0.443	0.204	0.003	0.006	0.214	
0:0:42.532	0.003	0.022	0.442	0.202	0.003	0.006	0.217	
0:0:42.621	0.003	0.022	0.438	0.210	0.003	0.007	0.218	
0:0:42.702	0.003	0.022	0.440	0.207	0.003	0.007	0.215	
0:0:42.781	0.003	0.019	0.439	0.203	0.003	0.010	0.222	
0:0:42.866	0.003	0.019	0.437	0.199	0.003	0.009	0.218	
0:0:42.946	0.003	0.018	0.435	0.198	0.004	0.011	0.222	
0:0:43.022	0.003	0.020	0.437	0.197	0.003	0.008	0.216	
0:0:43.103	0.003	0.021	0.440	0.197	0.003	0.007	0.214	
0:0:43.184	0.003	0.021	0.440	0.199	0.003	0.007	0.213	
0:0:43.282	0.003	0.022	0.439	0.200	0.003	0.007	0.211	
0:0:43.364	0.003	0.022	0.446	0.198	0.003	0.006	0.215	
0:0:43.445	0.003	0.022	0.450	0.199	0.003	0.006	0.217	
0:0:43.572	0.003	0.021	0.453	0.198	0.003	0.006	0.220	
0:0:43.655	0.003	0.021	0.454	0.197	0.003	0.006	0.222	
0:0:43.736	0.003	0.021	0.447	0.196	0.003	0.006	0.227	
0:0:43.817	0.003	0.022	0.444	0.195	0.003	0.006	0.223	
0:0:43.895	0.003	0.021	0.449	0.195	0.003	0.006	0.227	
