date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:15.579	0.003	0.023	0.451	0.194	0.003	0.005	0.255	
0:0:15.656	0.003	0.021	0.451	0.194	0.003	0.005	0.288	
0:0:15.719	0.003	0.020	0.453	0.194	0.003	0.005	0.282	
0:0:15.783	0.003	0.019	0.456	0.194	0.002	0.004	0.325	
0:0:15.851	0.002	0.016	0.457	0.194	0.002	0.004	0.425	
0:0:15.913	0.002	0.016	0.459	0.194	0.002	0.004	0.456	
0:0:15.993	0.002	0.016	0.456	0.194	0.002	0.004	0.460	
0:0:16.055	0.002	0.017	0.457	0.194	0.002	0.004	0.382	
0:0:16.118	0.002	0.018	0.456	0.194	0.002	0.004	0.339	
0:0:16.188	0.003	0.019	0.454	0.194	0.002	0.004	0.319	
0:0:16.268	0.003	0.019	0.449	0.194	0.002	0.005	0.315	
0:0:16.331	0.003	0.020	0.454	0.194	0.003	0.005	0.296	
0:0:16.400	0.003	0.021	0.457	0.194	0.003	0.005	0.258	
0:0:16.464	0.003	0.023	0.455	0.194	0.003	0.005	0.237	
0:0:16.526	0.003	0.025	0.446	0.194	0.003	0.006	0.228	
0:0:16.597	0.003	0.026	0.445	0.194	0.003	0.006	0.226	
0:0:16.661	0.003	0.030	0.442	0.194	0.003	0.006	0.232	
0:0:16.724	0.003	0.037	0.439	0.194	0.003	0.006	0.242	
0:0:16.795	0.003	0.050	0.437	0.194	0.002	0.006	0.257	
0:0:16.861	0.003	0.059	0.436	0.194	0.002	0.007	0.267	
0:0:16.951	0.003	0.045	0.436	0.194	0.002	0.006	0.246	
0:0:17.020	0.003	0.038	0.436	0.194	0.003	0.006	0.232	
0:0:17.084	0.003	0.035	0.434	0.194	0.003	0.006	0.224	
0:0:17.152	0.003	0.034	0.433	0.194	0.003	0.006	0.221	
0:0:17.226	0.003	0.028	0.432	0.194	0.003	0.006	0.209	
0:0:17.296	0.003	0.031	0.431	0.194	0.003	0.006	0.212	
0:0:17.358	0.003	0.029	0.430	0.194	0.003	0.006	0.209	
0:0:17.440	0.003	0.030	0.429	0.194	0.003	0.006	0.210	
0:0:17.502	0.003	0.040	0.428	0.194	0.003	0.006	0.232	
