date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:32.861	0.005	0.004	32.214	99.027	0.123	0.011	1.023	
0:0:32.941	0.004	0.004	31.138	99.060	0.128	0.018	0.901	
0:0:33.003	0.004	0.004	30.177	99.118	0.203	0.022	0.762	
0:0:33.068	0.005	0.003	28.620	99.038	0.126	0.039	1.039	
0:0:33.131	0.005	0.003	25.559	98.992	0.100	0.022	1.144	
0:0:33.193	0.005	0.003	18.770	98.958	0.073	0.013	1.065	
0:0:33.258	0.006	0.003	11.711	98.909	0.063	0.011	1.179	
0:0:33.322	0.006	0.003	7.136	98.881	0.047	0.011	1.110	
0:0:33.384	0.006	0.004	4.279	98.880	0.042	0.011	1.000	
0:0:33.460	0.007	0.003	3.214	98.830	0.032	0.011	1.066	
0:0:33.533	0.007	0.003	2.502	98.808	0.029	0.010	1.116	
0:0:33.602	0.007	0.004	2.152	98.806	0.027	0.011	1.041	
0:0:33.667	0.006	0.004	2.046	98.813	0.024	0.011	0.932	
0:0:33.727	0.006	0.004	1.923	98.810	0.023	0.011	0.900	
0:0:33.790	0.006	0.004	1.711	98.812	0.022	0.011	0.875	
0:0:33.852	0.006	0.004	1.646	98.816	0.021	0.011	0.822	
0:0:33.919	0.005	0.005	1.375	98.790	0.015	0.011	0.724	
0:0:33.985	0.005	0.005	1.254	98.784	0.014	0.011	0.708	
0:0:34.051	0.005	0.006	1.080	98.776	0.010	0.011	0.613	
0:0:34.118	0.005	0.007	1.034	98.773	0.010	0.010	0.603	
0:0:34.200	0.005	0.007	0.994	98.765	0.009	0.010	0.599	
0:0:34.268	0.005	0.006	1.044	98.761	0.010	0.009	0.626	
0:0:34.334	0.005	0.007	0.966	98.761	0.008	0.008	0.552	
0:0:34.398	0.004	0.008	0.797	98.760	0.006	0.010	0.407	
0:0:34.482	0.004	0.005	0.836	98.758	0.007	0.009	0.438	
0:0:34.558	0.004	0.008	0.848	98.749	0.007	0.009	0.461	
0:0:34.620	0.004	0.009	0.842	98.745	0.007	0.009	0.454	
0:0:34.681	0.004	0.009	0.841	98.752	0.007	0.009	0.456	
0:0:34.747	0.004	0.009	0.799	98.755	0.006	0.009	0.425	
0:0:34.811	0.004	0.009	0.802	98.757	0.007	0.009	0.433	
0:0:34.874	0.004	0.009	0.791	98.757	0.007	0.008	0.428	
0:0:34.936	0.004	0.010	0.769	98.757	0.006	0.008	0.417	
0:0:34.999	0.004	0.010	0.735	98.758	0.006	0.008	0.397	
0:0:35.061	0.004	0.010	0.729	98.758	0.006	0.008	0.395	
0:0:35.125	0.004	0.010	0.735	98.759	0.006	0.009	0.404	
0:0:35.188	0.004	0.010	0.758	98.761	0.007	0.008	0.421	
0:0:35.251	0.004	0.011	0.718	98.761	0.006	0.009	0.391	
0:0:35.314	0.004	0.012	0.661	98.761	0.005	0.009	0.350	
0:0:35.374	0.004	0.010	0.723	98.763	0.006	0.009	0.397	
0:0:35.437	0.005	0.007	0.918	98.761	0.009	0.008	0.560	
0:0:35.500	0.005	0.008	0.849	98.761	0.008	0.008	0.504	
0:0:35.559	0.004	0.009	0.809	98.760	0.007	0.008	0.470	
0:0:35.624	0.004	0.008	0.821	98.760	0.007	0.007	0.481	
0:0:35.691	0.005	0.008	0.865	98.759	0.008	0.007	0.519	
0:0:35.752	0.005	0.007	0.887	98.758	0.008	0.007	0.540	
0:0:35.813	0.005	0.007	0.897	98.758	0.009	0.007	0.549	
0:0:35.874	0.005	0.006	0.962	98.758	0.010	0.007	0.606	
0:0:35.940	0.005	0.006	1.013	98.758	0.011	0.007	0.649	
0:0:36.020	0.006	0.005	1.090	98.758	0.012	0.007	0.719	
0:0:36.090	0.006	0.005	1.111	98.758	0.012	0.007	0.736	
0:0:36.150	0.006	0.005	1.150	98.758	0.013	0.008	0.772	
0:0:36.219	0.006	0.005	1.114	98.758	0.012	0.008	0.737	
0:0:36.284	0.006	0.005	1.201	98.758	0.014	0.008	0.816	
0:0:36.346	0.006	0.005	1.217	98.758	0.014	0.008	0.828	
0:0:36.408	0.007	0.004	1.287	98.758	0.016	0.008	0.888	
0:0:36.469	0.007	0.004	1.294	98.758	0.016	0.008	0.891	
0:0:36.532	0.007	0.004	1.345	98.758	0.017	0.008	0.934	
0:0:36.593	0.006	0.004	1.246	98.758	0.015	0.008	0.832	
0:0:36.664	0.006	0.005	1.203	98.758	0.014	0.008	0.781	
0:0:36.726	0.006	0.005	1.169	98.758	0.013	0.008	0.737	
0:0:36.788	0.006	0.005	1.264	98.758	0.014	0.008	0.816	
0:0:36.850	0.006	0.005	1.144	98.758	0.012	0.007	0.707	
0:0:36.911	0.005	0.006	1.029	98.758	0.010	0.007	0.614	
0:0:36.975	0.005	0.006	1.003	98.758	0.010	0.008	0.597	
0:0:37.036	0.005	0.007	0.974	98.758	0.009	0.008	0.571	
0:0:37.099	0.004	0.009	0.795	98.757	0.007	0.009	0.448	
0:0:37.181	0.004	0.010	0.753	98.757	0.006	0.008	0.413	
0:0:37.258	0.004	0.009	0.800	98.757	0.007	0.009	0.451	
0:0:37.331	0.004	0.010	0.748	98.757	0.006	0.008	0.412	
0:0:37.395	0.004	0.009	0.754	98.756	0.007	0.008	0.428	
0:0:37.477	0.004	0.009	0.646	98.752	0.005	0.007	0.356	
0:0:37.585	0.003	0.010	0.578	98.761	0.005	0.007	0.303	
0:0:37.697	0.003	0.014	0.598	98.761	0.004	0.007	0.323	
0:0:37.762	0.003	0.014	0.582	98.763	0.004	0.007	0.324	
0:0:37.844	0.003	0.009	0.566	98.772	0.004	0.006	0.307	
0:0:37.904	0.003	0.017	0.590	98.831	0.005	0.007	0.241	
0:0:37.983	0.003	0.011	0.634	98.784	0.005	0.006	0.287	
0:0:38.063	0.003	0.018	0.694	98.817	0.004	0.006	0.247	
0:0:38.127	0.003	0.011	0.768	98.884	0.007	0.007	0.226	
0:0:38.189	0.002	0.020	0.822	99.012	0.011	0.008	0.153	
0:0:38.250	0.001	0.235	0.875	99.423	0.148	0.019	0.029	
0:0:38.311	0.002	0.051	0.832	99.151	0.025	0.010	0.103	
0:0:38.374	0.001	0.046	1.000	99.132	0.032	0.010	0.123	
0:0:38.480	0.002	0.016	1.831	98.897	0.023	0.007	0.300	
0:0:38.611	0.004	0.005	2.367	98.313	0.042	0.007	0.623	
0:0:38.674	0.008	0.003	0.584	96.975	0.021	0.005	0.744	
0:0:38.751	0.013	0.002	0.232	93.780	0.019	0.005	0.825	
0:0:39.025	0.113	0.001	0.124	38.155	0.017	0.003	1.675	
0:0:39.143	0.035	0.001	0.213	71.765	0.034	0.004	2.145	
0:0:39.207	0.553	0.001	0.267	21.830	0.012	0.002	2.255	
0:0:39.285	97.155	0.001	0.015	0.006	0.001	0.001	2.424	
0:0:39.346	76.877	0.001	0.012	0.057	0.002	0.001	2.395	
0:0:39.411	65.717	0.001	0.004	0.112	0.002	0.001	2.311	
0:0:39.473	62.727	0.001	0.004	0.102	0.002	0.001	2.243	
0:0:39.562	96.467	0.001	0.001	0.006	0.002	0.001	2.360	
0:0:39.681	99.274	0.001	0.001	0.002	0.002	0.001	2.279	
0:0:39.743	96.104	0.001	0.002	0.007	0.002	0.001	2.175	
0:0:39.805	61.770	0.001	0.008	0.129	0.003	0.001	2.029	
0:0:39.872	92.079	0.001	0.012	0.019	0.002	0.001	2.172	
0:0:39.935	94.837	0.001	0.037	0.013	0.002	0.001	2.267	
0:0:39.998	89.268	0.001	0.059	0.031	0.002	0.001	2.278	
0:0:40.061	72.977	0.001	0.092	0.106	0.002	0.001	2.266	
0:0:40.128	78.199	0.001	0.077	0.078	0.002	0.001	2.266	
0:0:40.200	37.283	0.001	0.144	0.553	0.003	0.001	2.256	
0:0:40.274	64.718	0.001	0.088	0.163	0.002	0.001	2.261	
0:0:40.338	76.038	0.001	0.069	0.091	0.002	0.001	2.266	
0:0:40.409	52.902	0.001	0.095	0.288	0.002	0.001	2.276	
0:0:40.488	38.051	0.001	0.094	0.567	0.003	0.001	2.297	
0:0:40.553	39.463	0.001	0.090	0.525	0.003	0.001	2.275	
0:0:40.615	4.686	0.001	0.229	8.171	0.006	0.002	2.195	
0:0:40.727	0.087	0.001	1.202	88.104	0.027	0.004	2.084	
0:0:40.842	0.016	0.002	2.058	97.590	0.068	0.007	1.601	
0:0:40.920	0.009	0.003	2.473	98.494	0.105	0.008	1.275	
0:0:40.984	0.013	0.002	2.299	97.925	0.074	0.006	1.553	
0:0:41.045	0.010	0.002	2.579	98.334	0.094	0.007	1.390	
0:0:41.105	0.013	0.002	2.814	98.194	0.064	0.006	1.857	
0:0:41.168	0.030	0.002	2.320	96.130	0.038	0.004	2.245	
0:0:41.229	0.226	0.001	1.178	72.415	0.017	0.002	2.310	
0:0:41.291	0.312	0.001	1.446	65.071	0.015	0.002	2.364	
0:0:41.352	0.739	0.001	1.553	41.574	0.011	0.002	2.516	
0:0:41.414	0.719	0.001	2.504	42.492	0.011	0.002	2.505	
0:0:41.481	3.087	0.001	1.612	12.545	0.006	0.002	2.569	
0:0:41.543	0.608	0.001	4.887	46.934	0.011	0.003	2.654	
0:0:41.607	0.561	0.001	7.350	49.576	0.012	0.002	2.475	
0:0:41.672	0.289	0.001	12.141	67.777	0.017	0.002	2.373	
0:0:41.734	0.053	0.001	21.452	93.360	0.032	0.003	2.354	
0:0:41.796	0.048	0.001	20.833	94.006	0.034	0.003	2.309	
0:0:41.857	0.028	0.002	26.250	96.642	0.043	0.004	2.273	
0:0:41.922	0.026	0.002	30.087	96.973	0.045	0.004	2.262	
0:0:41.986	0.020	0.002	33.081	97.741	0.050	0.005	2.276	
0:0:42.048	0.023	0.002	32.748	97.340	0.048	0.004	2.227	
0:0:42.111	0.021	0.002	36.241	97.562	0.047	0.004	2.289	
0:0:42.177	0.020	0.002	39.407	97.674	0.047	0.005	2.312	
0:0:42.240	0.024	0.002	39.880	97.200	0.045	0.004	2.315	
0:0:42.302	0.022	0.002	42.501	97.473	0.045	0.004	2.348	
0:0:42.369	0.023	0.002	41.757	97.262	0.043	0.004	2.381	
0:0:42.432	0.019	0.002	41.999	97.750	0.044	0.004	2.417	
0:0:42.497	0.025	0.002	37.319	96.981	0.040	0.004	2.356	
0:0:42.559	0.022	0.002	34.658	97.447	0.041	0.004	2.362	
0:0:42.626	0.024	0.002	30.257	97.174	0.040	0.004	2.293	
0:0:42.687	0.017	0.002	31.426	98.008	0.044	0.005	2.268	
0:0:42.750	0.016	0.002	30.921	98.131	0.043	0.005	2.196	
0:0:42.812	0.014	0.002	30.158	98.275	0.042	0.005	2.105	
0:0:42.874	0.013	0.002	28.561	98.347	0.038	0.005	1.928	
0:0:42.936	0.012	0.002	25.762	98.457	0.033	0.005	1.704	
0:0:42.999	0.010	0.003	22.644	98.587	0.028	0.005	1.456	
0:0:43.060	0.008	0.003	18.422	98.642	0.022	0.005	1.170	
0:0:43.126	0.007	0.004	14.463	98.635	0.016	0.005	0.897	
0:0:43.187	0.006	0.005	10.141	98.624	0.011	0.005	0.687	
0:0:43.248	0.005	0.008	6.257	98.583	0.007	0.005	0.489	
0:0:43.311	0.004	0.011	3.772	98.536	0.005	0.005	0.348	
0:0:43.371	0.004	0.014	2.527	98.532	0.004	0.005	0.288	
