date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:14.353	0.003	0.024	0.436	0.194	0.003	0.004	0.239	
0:0:14.414	0.003	0.024	0.438	0.194	0.003	0.004	0.258	
0:0:14.479	0.003	0.023	0.442	0.194	0.003	0.004	0.287	
0:0:14.556	0.003	0.023	0.446	0.194	0.003	0.003	0.333	
0:0:14.618	0.003	0.023	0.450	0.194	0.003	0.003	0.390	
0:0:14.697	0.003	0.023	0.449	0.194	0.003	0.002	0.433	
0:0:14.766	0.003	0.023	0.452	0.194	0.003	0.002	0.485	
0:0:14.837	0.003	0.022	0.452	0.194	0.003	0.002	0.557	
0:0:14.908	0.003	0.022	0.460	0.194	0.003	0.002	0.720	
0:0:14.979	0.003	0.021	0.470	0.194	0.003	0.001	0.942	
0:0:15.043	0.003	0.021	0.469	0.195	0.003	0.001	1.016	
0:0:15.117	0.003	0.021	0.471	0.195	0.003	0.001	1.102	
0:0:15.218	0.003	0.020	0.462	0.191	0.003	0.001	1.150	
0:0:15.288	0.004	0.018	0.407	0.166	0.003	0.001	1.081	
0:0:15.358	0.047	0.007	0.133	0.048	0.002	0.001	0.817	
0:0:15.438	32.198	0.001	0.009	0.003	0.001	0.001	0.630	
0:0:15.507	97.456	0.001	0.002	0.001	0.001	0.001	0.527	
0:0:15.585	99.320	0.001	0.002	0.001	0.001	0.001	0.434	
0:0:15.659	99.528	0.001	0.002	0.001	0.001	0.001	0.376	
0:0:15.732	99.595	0.001	0.002	0.001	0.001	0.001	0.340	
0:0:15.799	99.611	0.001	0.002	0.001	0.001	0.001	0.309	
0:0:15.869	99.620	0.001	0.002	0.001	0.001	0.001	0.296	
0:0:15.941	99.629	0.001	0.002	0.001	0.001	0.001	0.283	
0:0:16.008	99.636	0.001	0.002	0.001	0.001	0.001	0.274	
0:0:16.081	99.641	0.001	0.002	0.001	0.001	0.001	0.270	
0:0:16.149	99.640	0.001	0.002	0.001	0.001	0.001	0.263	
0:0:16.223	99.640	0.001	0.002	0.001	0.001	0.001	0.259	
0:0:16.293	99.643	0.001	0.002	0.001	0.001	0.001	0.261	
