date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:15.621	0.003	0.025	0.428	0.194	0.003	0.005	0.195	
0:0:15.688	0.003	0.025	0.428	0.194	0.003	0.005	0.195	
0:0:15.756	0.003	0.025	0.429	0.194	0.003	0.005	0.195	
0:0:15.823	0.003	0.025	0.429	0.194	0.003	0.005	0.195	
0:0:15.886	0.003	0.025	0.429	0.194	0.003	0.005	0.195	
0:0:15.958	0.003	0.025	0.428	0.194	0.003	0.005	0.195	
0:0:16.023	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:16.092	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:16.160	0.003	0.025	0.428	0.194	0.003	0.005	0.195	
0:0:16.234	0.003	0.025	0.428	0.194	0.003	0.005	0.195	
0:0:16.307	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:16.376	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:16.444	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:16.505	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:16.569	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:16.633	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:16.706	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:16.775	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:16.840	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:16.902	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:16.966	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.042	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.113	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.175	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.242	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.326	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.398	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.481	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.569	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:17.650	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:17.718	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:17.782	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:17.844	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:17.915	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:17.977	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:18.054	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:18.118	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:18.183	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:18.246	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:18.309	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:18.377	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:18.441	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:18.503	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:18.566	0.003	0.025	0.427	0.194	0.003	0.005	0.196	
0:0:18.630	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:18.694	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:18.761	0.003	0.025	0.427	0.194	0.003	0.005	0.196	
0:0:18.824	0.003	0.025	0.427	0.194	0.003	0.005	0.196	
0:0:18.894	0.003	0.025	0.427	0.194	0.003	0.005	0.195	
0:0:18.958	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.022	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.086	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.147	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.211	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.276	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.344	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.416	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.479	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.541	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.606	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.668	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.730	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.796	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:19.859	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:19.929	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:19.993	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:20.063	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:20.131	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:20.199	0.003	0.025	0.427	0.194	0.003	0.006	0.197	
0:0:20.262	0.003	0.025	0.427	0.194	0.003	0.006	0.196	
0:0:20.326	0.003	0.025	0.427	0.194	0.003	0.005	0.196	
0:0:20.388	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:20.450	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:20.513	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:20.574	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:20.659	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:20.722	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:20.783	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
0:0:20.846	0.003	0.025	0.427	0.194	0.003	0.006	0.195	
