date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:31.402	0.003	0.025	0.437	0.194	0.003	0.005	0.196	
0:0:31.467	0.003	0.025	0.437	0.194	0.003	0.005	0.196	
0:0:31.527	0.003	0.025	0.436	0.194	0.003	0.005	0.196	
0:0:31.590	0.003	0.025	0.435	0.194	0.003	0.006	0.195	
0:0:31.651	0.003	0.025	0.434	0.194	0.003	0.006	0.195	
0:0:31.714	0.003	0.025	0.433	0.194	0.003	0.006	0.195	
0:0:31.781	0.003	0.025	0.433	0.194	0.003	0.006	0.195	
0:0:31.843	0.003	0.025	0.433	0.194	0.003	0.006	0.195	
0:0:31.905	0.003	0.025	0.432	0.194	0.003	0.006	0.195	
0:0:31.972	0.003	0.025	0.432	0.194	0.003	0.006	0.195	
0:0:32.035	0.003	0.025	0.431	0.194	0.003	0.006	0.195	
0:0:32.121	0.003	0.025	0.432	0.194	0.003	0.006	0.195	
0:0:32.183	0.003	0.025	0.433	0.194	0.003	0.006	0.195	
0:0:32.245	0.003	0.025	0.435	0.194	0.003	0.006	0.195	
0:0:32.311	0.003	0.025	0.437	0.194	0.003	0.005	0.195	
0:0:32.374	0.003	0.025	0.437	0.194	0.003	0.006	0.195	
0:0:32.437	0.003	0.025	0.435	0.194	0.003	0.005	0.195	
0:0:32.502	0.003	0.025	0.434	0.194	0.003	0.005	0.195	
0:0:32.564	0.003	0.025	0.436	0.194	0.003	0.005	0.195	
0:0:32.624	0.003	0.026	0.437	0.195	0.003	0.006	0.191	
0:0:32.752	0.003	0.026	0.438	0.195	0.003	0.006	0.192	
0:0:32.873	0.003	0.026	0.440	0.197	0.003	0.006	0.185	
0:0:33.259	0.002	0.108	0.427	0.256	0.007	0.009	0.090	
0:0:33.378	0.003	0.025	0.430	0.194	0.003	0.006	0.194	
0:0:33.444	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:33.524	0.003	0.025	0.433	0.195	0.003	0.006	0.194	
0:0:33.772	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:33.889	0.003	0.025	0.428	0.195	0.003	0.006	0.194	
0:0:33.952	0.003	0.026	0.428	0.194	0.003	0.006	0.195	
0:0:34.015	0.003	0.025	0.428	0.194	0.003	0.006	0.194	
0:0:34.076	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:34.142	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:34.214	0.003	0.025	0.428	0.194	0.003	0.006	0.195	
0:0:34.279	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:34.343	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:34.420	0.003	0.025	0.429	0.194	0.003	0.006	0.196	
0:0:34.535	0.003	0.024	0.429	0.194	0.003	0.006	0.196	
0:0:34.653	0.003	0.025	0.429	0.194	0.003	0.005	0.196	
0:0:34.714	0.003	0.025	0.429	0.194	0.003	0.005	0.197	
0:0:34.776	0.003	0.025	0.429	0.194	0.003	0.005	0.197	
0:0:34.841	0.003	0.025	0.430	0.194	0.003	0.005	0.197	
0:0:34.903	0.003	0.025	0.430	0.194	0.003	0.005	0.196	
0:0:34.968	0.003	0.025	0.430	0.194	0.003	0.005	0.196	
0:0:35.033	0.003	0.025	0.431	0.194	0.003	0.005	0.196	
0:0:35.097	0.003	0.025	0.431	0.194	0.003	0.005	0.197	
0:0:35.157	0.003	0.025	0.432	0.194	0.003	0.005	0.197	
0:0:35.218	0.003	0.025	0.431	0.194	0.003	0.005	0.197	
0:0:35.282	0.003	0.025	0.430	0.194	0.003	0.005	0.198	
0:0:35.344	0.003	0.025	0.430	0.194	0.003	0.005	0.198	
0:0:35.409	0.003	0.025	0.430	0.194	0.003	0.005	0.200	
0:0:35.474	0.003	0.025	0.432	0.194	0.003	0.005	0.202	
0:0:35.537	0.003	0.024	0.432	0.194	0.003	0.005	0.206	
0:0:35.600	0.003	0.024	0.433	0.194	0.003	0.005	0.210	
0:0:35.670	0.003	0.023	0.432	0.194	0.003	0.006	0.214	
0:0:35.742	0.003	0.021	0.433	0.194	0.003	0.007	0.231	
0:0:35.807	0.003	0.019	0.432	0.194	0.003	0.008	0.247	
0:0:35.871	0.003	0.018	0.433	0.194	0.003	0.009	0.261	
0:0:35.932	0.003	0.019	0.433	0.194	0.003	0.007	0.251	
0:0:35.994	0.003	0.020	0.434	0.194	0.003	0.007	0.247	
0:0:36.061	0.003	0.020	0.435	0.194	0.003	0.007	0.239	
0:0:36.125	0.003	0.021	0.437	0.194	0.003	0.006	0.235	
0:0:36.191	0.003	0.022	0.438	0.194	0.003	0.006	0.234	
0:0:36.254	0.003	0.022	0.442	0.194	0.003	0.006	0.228	
0:0:36.319	0.003	0.022	0.443	0.194	0.003	0.006	0.229	
0:0:36.384	0.003	0.023	0.444	0.195	0.003	0.006	0.224	
0:0:36.446	0.003	0.022	0.445	0.194	0.003	0.006	0.229	
0:0:36.516	0.003	0.021	0.444	0.194	0.003	0.006	0.235	
0:0:36.607	0.003	0.021	0.443	0.194	0.003	0.006	0.233	
