date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:20.608	0.011	0.002	8.741	0.194	0.044	0.003	3.614	
0:0:20.674	0.011	0.002	9.492	0.194	0.049	0.002	5.567	
0:0:20.739	0.012	0.002	9.512	0.194	0.053	0.002	7.373	
0:0:20.803	0.012	0.002	8.420	0.194	0.054	0.002	6.748	
0:0:20.871	0.012	0.002	6.992	0.194	0.054	0.002	5.869	
0:0:20.940	0.012	0.002	6.884	0.194	0.055	0.002	5.653	
0:0:21.010	0.012	0.002	6.700	0.193	0.056	0.002	6.261	
0:0:21.077	0.012	0.002	6.422	0.193	0.057	0.002	6.927	
0:0:21.147	0.012	0.002	6.160	0.191	0.056	0.002	7.183	
0:0:21.209	0.013	0.002	5.790	0.189	0.055	0.002	6.685	
0:0:21.274	0.013	0.002	5.626	0.189	0.055	0.002	7.270	
0:0:21.340	0.013	0.002	5.316	0.188	0.054	0.002	6.770	
0:0:21.405	0.013	0.002	4.916	0.186	0.053	0.002	6.225	
0:0:21.474	0.013	0.002	4.321	0.185	0.052	0.002	5.333	
0:0:21.546	0.013	0.002	4.129	0.187	0.053	0.002	4.756	
0:0:21.612	0.013	0.002	3.889	0.189	0.053	0.003	3.635	
0:0:21.677	0.012	0.002	3.794	0.192	0.053	0.004	2.875	
0:0:21.742	0.012	0.002	3.584	0.193	0.053	0.005	2.718	
0:0:21.816	0.012	0.002	3.412	0.194	0.052	0.004	2.820	
0:0:21.879	0.012	0.002	3.286	0.194	0.052	0.004	3.049	
0:0:21.947	0.012	0.002	3.210	0.195	0.052	0.004	3.140	
0:0:22.017	0.012	0.002	3.086	0.195	0.053	0.004	3.030	
0:0:22.085	0.012	0.002	2.995	0.195	0.052	0.004	2.968	
0:0:22.159	0.012	0.002	2.947	0.194	0.052	0.004	2.813	
0:0:22.229	0.012	0.002	2.880	0.194	0.052	0.004	2.724	
0:0:22.293	0.012	0.002	2.799	0.194	0.052	0.005	2.652	
0:0:22.368	0.012	0.002	2.777	0.194	0.052	0.005	2.577	
0:0:22.433	0.012	0.002	2.774	0.194	0.051	0.005	2.496	
0:0:22.501	0.012	0.002	2.762	0.194	0.050	0.005	2.410	
0:0:22.569	0.011	0.002	2.692	0.194	0.048	0.005	2.331	
0:0:22.639	0.011	0.002	2.623	0.194	0.047	0.005	2.271	
0:0:22.717	0.011	0.002	2.573	0.194	0.046	0.005	2.235	
0:0:22.791	0.011	0.002	2.554	0.194	0.045	0.005	2.199	
0:0:22.859	0.011	0.002	2.558	0.194	0.045	0.005	2.209	
0:0:22.928	0.011	0.002	2.555	0.194	0.044	0.005	2.201	
0:0:22.991	0.011	0.002	2.507	0.194	0.042	0.005	2.123	
0:0:23.056	0.010	0.002	2.363	0.194	0.038	0.005	1.923	
0:0:23.123	0.009	0.003	2.120	0.194	0.032	0.005	1.652	
0:0:23.189	0.009	0.003	1.952	0.194	0.028	0.005	1.470	
0:0:23.253	0.008	0.003	1.794	0.194	0.024	0.005	1.308	
0:0:23.318	0.007	0.004	1.515	0.194	0.018	0.005	1.032	
0:0:23.389	0.005	0.006	1.116	0.194	0.011	0.006	0.683	
0:0:23.457	0.004	0.009	0.788	0.194	0.007	0.006	0.429	
0:0:23.534	0.004	0.013	0.638	0.194	0.005	0.006	0.322	
0:0:23.604	0.003	0.015	0.569	0.194	0.004	0.006	0.274	
0:0:23.668	0.003	0.018	0.515	0.194	0.004	0.006	0.236	
0:0:23.734	0.003	0.019	0.484	0.194	0.003	0.006	0.216	
0:0:23.797	0.003	0.020	0.465	0.194	0.003	0.006	0.204	
0:0:23.868	0.003	0.023	0.458	0.194	0.003	0.006	0.198	
0:0:23.932	0.003	0.024	0.456	0.194	0.003	0.006	0.196	
0:0:23.995	0.003	0.024	0.459	0.194	0.003	0.006	0.195	
0:0:24.058	0.003	0.025	0.454	0.194	0.003	0.006	0.195	
0:0:24.124	0.003	0.025	0.452	0.194	0.003	0.006	0.195	
0:0:24.187	0.003	0.025	0.447	0.194	0.003	0.006	0.196	
0:0:24.251	0.003	0.025	0.444	0.194	0.003	0.006	0.195	
0:0:24.315	0.003	0.025	0.440	0.194	0.003	0.006	0.195	
0:0:24.381	0.003	0.025	0.437	0.194	0.003	0.006	0.195	
0:0:24.453	0.003	0.025	0.434	0.194	0.003	0.006	0.195	
0:0:24.524	0.003	0.025	0.432	0.194	0.003	0.006	0.195	
0:0:24.589	0.003	0.025	0.430	0.194	0.003	0.006	0.194	
0:0:24.655	0.003	0.025	0.430	0.194	0.003	0.006	0.194	
0:0:24.726	0.003	0.025	0.429	0.194	0.003	0.006	0.194	
0:0:24.791	0.003	0.025	0.429	0.194	0.003	0.006	0.194	
0:0:24.858	0.003	0.025	0.429	0.194	0.003	0.006	0.194	
0:0:24.926	0.003	0.025	0.429	0.194	0.003	0.006	0.194	
0:0:24.990	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:25.054	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:25.121	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:25.185	0.003	0.025	0.430	0.194	0.003	0.006	0.196	
0:0:25.255	0.003	0.025	0.430	0.194	0.003	0.006	0.196	
0:0:25.320	0.003	0.025	0.431	0.194	0.003	0.006	0.196	
0:0:25.384	0.003	0.025	0.433	0.194	0.003	0.006	0.197	
0:0:25.450	0.003	0.025	0.435	0.194	0.003	0.006	0.197	
0:0:25.514	0.003	0.025	0.438	0.194	0.003	0.005	0.199	
0:0:25.578	0.003	0.024	0.443	0.194	0.003	0.005	0.201	
0:0:25.654	0.003	0.023	0.452	0.194	0.003	0.005	0.207	
0:0:25.721	0.003	0.022	0.471	0.194	0.003	0.005	0.218	
0:0:25.789	0.003	0.020	0.497	0.194	0.003	0.005	0.234	
0:0:25.853	0.003	0.017	0.547	0.194	0.004	0.005	0.267	
0:0:25.916	0.004	0.013	0.652	0.194	0.005	0.005	0.336	
0:0:25.981	0.004	0.010	0.792	0.194	0.007	0.005	0.442	
0:0:26.046	0.005	0.007	1.002	0.194	0.009	0.005	0.613	
0:0:26.111	0.006	0.005	1.218	0.194	0.013	0.005	0.809	
0:0:26.175	0.006	0.005	1.246	0.194	0.014	0.005	0.837	
0:0:26.244	0.006	0.005	1.172	0.194	0.013	0.005	0.769	
0:0:26.307	0.006	0.005	1.169	0.194	0.013	0.005	0.767	
0:0:26.373	0.006	0.005	1.119	0.194	0.012	0.005	0.719	
0:0:26.437	0.006	0.006	1.093	0.194	0.011	0.005	0.701	
0:0:26.502	0.005	0.006	1.063	0.194	0.011	0.005	0.676	
0:0:26.568	0.005	0.006	1.008	0.194	0.010	0.005	0.627	
0:0:26.634	0.005	0.007	0.967	0.194	0.009	0.005	0.591	
0:0:26.699	0.005	0.007	0.958	0.194	0.009	0.005	0.584	
0:0:26.764	0.005	0.007	0.909	0.194	0.008	0.005	0.543	
0:0:26.836	0.005	0.008	0.862	0.194	0.008	0.005	0.506	
0:0:26.926	0.004	0.008	0.828	0.194	0.007	0.005	0.479	
0:0:26.995	0.004	0.009	0.808	0.194	0.007	0.005	0.463	
0:0:27.067	0.004	0.009	0.804	0.194	0.007	0.005	0.458	
0:0:27.143	0.004	0.009	0.830	0.194	0.007	0.005	0.475	
0:0:27.213	0.004	0.008	0.859	0.194	0.007	0.005	0.493	
0:0:27.281	0.005	0.007	0.980	0.194	0.009	0.005	0.586	
0:0:27.344	0.005	0.006	1.028	0.194	0.010	0.005	0.613	
0:0:27.411	0.005	0.006	1.127	0.194	0.011	0.005	0.692	
0:0:27.473	0.006	0.005	1.184	0.194	0.012	0.005	0.723	
0:0:27.537	0.006	0.005	1.192	0.194	0.012	0.005	0.723	
0:0:27.604	0.006	0.005	1.232	0.194	0.012	0.005	0.750	
0:0:27.668	0.006	0.005	1.233	0.194	0.012	0.005	0.753	
0:0:27.733	0.006	0.005	1.267	0.194	0.013	0.005	0.771	
0:0:27.797	0.006	0.005	1.261	0.194	0.012	0.005	0.765	
0:0:27.863	0.006	0.005	1.261	0.194	0.012	0.005	0.767	
0:0:27.928	0.006	0.005	1.203	0.194	0.011	0.005	0.719	
0:0:27.995	0.005	0.006	1.139	0.194	0.011	0.005	0.677	
0:0:28.060	0.005	0.006	1.100	0.194	0.010	0.005	0.648	
0:0:28.124	0.005	0.006	1.058	0.194	0.010	0.005	0.622	
0:0:28.195	0.005	0.007	0.949	0.194	0.008	0.005	0.545	
0:0:28.265	0.004	0.009	0.854	0.194	0.007	0.005	0.476	
0:0:28.332	0.004	0.010	0.759	0.194	0.006	0.005	0.407	
0:0:28.397	0.004	0.012	0.706	0.194	0.005	0.005	0.371	
0:0:28.460	0.004	0.013	0.647	0.194	0.005	0.005	0.332	
0:0:28.526	0.004	0.014	0.621	0.194	0.005	0.005	0.316	
0:0:28.589	0.003	0.015	0.615	0.194	0.004	0.005	0.309	
0:0:28.652	0.003	0.015	0.616	0.194	0.004	0.005	0.309	
0:0:28.715	0.004	0.014	0.635	0.194	0.005	0.005	0.319	
0:0:28.781	0.004	0.014	0.640	0.194	0.005	0.005	0.320	
0:0:28.845	0.004	0.013	0.670	0.194	0.005	0.005	0.338	
0:0:28.910	0.004	0.013	0.693	0.194	0.005	0.005	0.353	
0:0:28.977	0.004	0.012	0.717	0.194	0.005	0.005	0.368	
0:0:29.042	0.004	0.011	0.743	0.194	0.006	0.005	0.382	
0:0:29.108	0.004	0.012	0.746	0.194	0.005	0.005	0.378	
0:0:29.177	0.004	0.011	0.758	0.194	0.006	0.005	0.389	
0:0:29.239	0.004	0.010	0.830	0.194	0.006	0.005	0.434	
0:0:29.303	0.004	0.009	0.864	0.194	0.007	0.005	0.457	
0:0:29.367	0.004	0.008	0.935	0.194	0.007	0.005	0.506	
0:0:29.429	0.005	0.008	0.981	0.194	0.008	0.005	0.538	
0:0:29.495	0.005	0.007	1.076	0.194	0.008	0.005	0.568	
0:0:29.561	0.005	0.007	1.207	0.194	0.009	0.005	0.603	
0:0:29.626	0.005	0.007	1.248	0.194	0.009	0.005	0.638	
0:0:29.688	0.005	0.006	1.278	0.194	0.010	0.005	0.655	
0:0:29.753	0.005	0.007	1.250	0.194	0.009	0.005	0.651	
0:0:29.818	0.005	0.006	1.314	0.194	0.011	0.005	0.720	
