date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:15.061	0.002	0.019	0.427	0.194	0.002	0.004	0.329	
0:0:15.103	0.002	0.019	0.427	0.194	0.002	0.004	0.329	
0:0:15.144	0.002	0.019	0.427	0.194	0.002	0.004	0.316	
0:0:15.185	0.002	0.019	0.427	0.194	0.002	0.004	0.319	
0:0:15.229	0.002	0.019	0.428	0.194	0.002	0.004	0.314	
0:0:15.273	0.002	0.020	0.428	0.194	0.002	0.004	0.308	
0:0:15.321	0.002	0.021	0.428	0.194	0.002	0.005	0.284	
0:0:15.395	0.002	0.021	0.428	0.195	0.002	0.005	0.267	
0:0:15.443	0.003	0.022	0.429	0.195	0.002	0.005	0.258	
0:0:15.486	0.003	0.022	0.429	0.195	0.002	0.005	0.257	
0:0:15.530	0.003	0.022	0.429	0.196	0.003	0.005	0.253	
0:0:15.579	0.003	0.022	0.429	0.196	0.003	0.005	0.249	
0:0:15.619	0.003	0.022	0.429	0.197	0.003	0.005	0.240	
0:0:15.660	0.003	0.023	0.429	0.197	0.003	0.005	0.237	
0:0:15.702	0.003	0.023	0.429	0.198	0.003	0.005	0.230	
0:0:15.744	0.003	0.023	0.429	0.198	0.003	0.005	0.235	
0:0:15.786	0.003	0.022	0.429	0.198	0.003	0.005	0.236	
0:0:15.827	0.003	0.023	0.429	0.198	0.003	0.005	0.233	
0:0:15.868	0.003	0.022	0.429	0.198	0.003	0.005	0.236	
0:0:15.909	0.003	0.022	0.429	0.198	0.003	0.005	0.234	
0:0:15.950	0.003	0.023	0.430	0.197	0.003	0.005	0.231	
0:0:15.993	0.003	0.023	0.430	0.198	0.003	0.005	0.232	
0:0:16.033	0.003	0.022	0.431	0.200	0.003	0.005	0.237	
0:0:16.078	0.003	0.022	0.432	0.201	0.003	0.005	0.239	
0:0:16.119	0.003	0.022	0.433	0.199	0.003	0.005	0.239	
0:0:16.162	0.003	0.022	0.433	0.199	0.003	0.005	0.240	
0:0:16.204	0.003	0.022	0.435	0.199	0.003	0.005	0.250	
0:0:16.250	0.003	0.022	0.435	0.198	0.002	0.005	0.259	
0:0:16.294	0.002	0.021	0.435	0.198	0.002	0.005	0.278	
0:0:16.336	0.002	0.020	0.434	0.197	0.002	0.004	0.313	
0:0:16.379	0.002	0.020	0.434	0.198	0.002	0.004	0.317	
0:0:16.421	0.002	0.019	0.434	0.197	0.002	0.004	0.345	
0:0:16.463	0.002	0.018	0.434	0.196	0.002	0.004	0.391	
0:0:16.505	0.002	0.018	0.433	0.196	0.002	0.004	0.402	
0:0:16.548	0.002	0.018	0.433	0.196	0.002	0.004	0.384	
0:0:16.591	0.002	0.017	0.433	0.196	0.002	0.004	0.413	
0:0:16.634	0.002	0.017	0.434	0.195	0.002	0.004	0.448	
0:0:16.677	0.002	0.016	0.434	0.195	0.002	0.003	0.481	
0:0:16.718	0.002	0.016	0.434	0.195	0.002	0.003	0.484	
0:0:16.761	0.002	0.016	0.434	0.195	0.002	0.003	0.482	
0:0:16.803	0.002	0.017	0.434	0.195	0.002	0.004	0.445	
0:0:16.846	0.002	0.018	0.434	0.195	0.002	0.004	0.405	
0:0:16.887	0.002	0.018	0.434	0.195	0.002	0.004	0.378	
0:0:16.928	0.002	0.018	0.433	0.195	0.002	0.004	0.370	
0:0:16.970	0.002	0.019	0.433	0.195	0.002	0.004	0.360	
0:0:17.012	0.002	0.019	0.433	0.195	0.002	0.004	0.348	
0:0:17.054	0.002	0.018	0.433	0.195	0.002	0.004	0.379	
0:0:17.108	0.002	0.018	0.432	0.195	0.002	0.004	0.390	
0:0:17.150	0.002	0.018	0.432	0.195	0.002	0.004	0.407	
0:0:17.195	0.002	0.017	0.432	0.195	0.002	0.004	0.436	
0:0:17.239	0.002	0.016	0.432	0.196	0.002	0.004	0.462	
0:0:17.283	0.002	0.017	0.432	0.196	0.002	0.004	0.458	
0:0:17.328	0.002	0.017	0.432	0.196	0.002	0.004	0.431	
0:0:17.376	0.002	0.017	0.432	0.196	0.002	0.004	0.420	
0:0:17.417	0.002	0.017	0.433	0.196	0.002	0.004	0.436	
0:0:17.461	0.002	0.018	0.434	0.196	0.002	0.004	0.403	
0:0:17.502	0.002	0.017	0.436	0.195	0.002	0.004	0.403	
0:0:17.545	0.002	0.017	0.439	0.195	0.002	0.004	0.410	
0:0:17.587	0.002	0.018	0.442	0.195	0.002	0.004	0.366	
0:0:17.630	0.002	0.019	0.447	0.195	0.002	0.004	0.337	
0:0:17.681	0.002	0.018	0.458	0.195	0.002	0.004	0.340	
0:0:17.729	0.003	0.017	0.475	0.195	0.002	0.004	0.351	
0:0:17.772	0.003	0.017	0.497	0.195	0.003	0.004	0.345	
0:0:17.812	0.003	0.015	0.526	0.195	0.003	0.004	0.378	
0:0:17.853	0.003	0.014	0.566	0.195	0.003	0.004	0.424	
0:0:17.896	0.003	0.012	0.618	0.195	0.004	0.004	0.488	
0:0:17.939	0.003	0.010	0.683	0.195	0.004	0.004	0.611	
0:0:17.980	0.004	0.008	0.786	0.195	0.005	0.003	0.819	
0:0:18.022	0.004	0.006	0.942	0.195	0.007	0.003	1.198	
0:0:18.066	0.005	0.005	1.123	0.194	0.010	0.002	1.739	
0:0:18.108	0.005	0.004	1.169	0.194	0.011	0.002	1.915	
0:0:18.149	0.006	0.004	1.326	0.194	0.013	0.002	2.690	
0:0:18.189	0.007	0.003	1.500	0.194	0.016	0.002	3.593	
0:0:18.230	0.007	0.003	1.654	0.194	0.019	0.002	4.772	
0:0:18.271	0.008	0.003	1.777	0.194	0.022	0.001	5.977	
0:0:18.312	0.008	0.002	1.908	0.194	0.025	0.001	7.292	
0:0:18.352	0.009	0.002	2.051	0.194	0.028	0.001	8.795	
0:0:18.393	0.009	0.002	2.189	0.194	0.032	0.001	10.297	
0:0:18.434	0.009	0.002	2.217	0.194	0.033	0.001	10.697	
0:0:18.478	0.009	0.002	2.229	0.194	0.032	0.001	11.195	
0:0:18.520	0.009	0.002	2.190	0.194	0.032	0.001	10.428	
0:0:18.563	0.009	0.002	2.144	0.194	0.031	0.001	9.583	
0:0:18.606	0.009	0.002	2.142	0.194	0.032	0.001	9.388	
0:0:18.647	0.009	0.002	2.115	0.194	0.031	0.001	9.237	
0:0:18.698	0.009	0.002	2.113	0.194	0.032	0.001	9.072	
0:0:18.741	0.009	0.002	2.096	0.194	0.032	0.001	8.922	
0:0:18.789	0.009	0.002	2.071	0.194	0.032	0.001	8.514	
0:0:18.832	0.009	0.002	2.055	0.194	0.031	0.001	8.265	
0:0:18.878	0.009	0.002	2.032	0.194	0.030	0.001	8.065	
0:0:18.919	0.009	0.002	2.012	0.194	0.029	0.001	7.908	
0:0:18.961	0.008	0.002	1.965	0.194	0.027	0.001	7.444	
0:0:19.004	0.008	0.002	1.919	0.194	0.027	0.001	6.408	
0:0:19.045	0.008	0.002	1.853	0.194	0.025	0.002	5.546	
0:0:19.087	0.008	0.003	1.781	0.194	0.022	0.002	5.032	
0:0:19.130	0.007	0.003	1.702	0.194	0.020	0.002	4.521	
0:0:19.171	0.007	0.003	1.619	0.194	0.018	0.002	3.825	
0:0:19.215	0.006	0.003	1.521	0.194	0.015	0.002	3.301	
0:0:19.256	0.006	0.003	1.448	0.194	0.014	0.002	2.776	
0:0:19.300	0.006	0.003	1.376	0.194	0.013	0.002	2.393	
0:0:19.341	0.005	0.003	1.311	0.194	0.011	0.002	2.277	
0:0:19.384	0.005	0.004	1.256	0.194	0.010	0.003	2.086	
0:0:19.425	0.005	0.004	1.172	0.194	0.009	0.003	1.740	
0:0:19.466	0.004	0.005	1.000	0.194	0.007	0.003	1.226	
0:0:19.509	0.004	0.006	0.922	0.194	0.006	0.003	1.036	
0:0:19.552	0.004	0.006	0.910	0.194	0.006	0.003	0.998	
0:0:19.595	0.004	0.006	0.899	0.195	0.006	0.003	0.949	
0:0:19.636	0.004	0.007	0.859	0.195	0.006	0.004	0.869	
0:0:19.836	0.003	0.010	0.693	0.195	0.004	0.004	0.558	
0:0:19.878	0.004	0.010	0.693	0.195	0.005	0.004	0.520	
0:0:19.921	0.003	0.011	0.646	0.195	0.004	0.004	0.451	
0:0:19.964	0.003	0.012	0.629	0.195	0.004	0.004	0.441	
0:0:20.007	0.003	0.011	0.617	0.195	0.004	0.004	0.473	
0:0:20.051	0.003	0.011	0.606	0.195	0.003	0.004	0.491	
0:0:20.102	0.003	0.012	0.592	0.195	0.003	0.004	0.493	
0:0:20.162	0.003	0.012	0.586	0.195	0.003	0.004	0.461	
0:0:20.212	0.003	0.013	0.568	0.195	0.003	0.004	0.436	
0:0:20.259	0.003	0.014	0.553	0.195	0.003	0.004	0.418	
0:0:20.303	0.003	0.014	0.536	0.195	0.003	0.004	0.395	
0:0:20.348	0.003	0.015	0.522	0.195	0.003	0.004	0.389	
0:0:20.395	0.003	0.017	0.485	0.194	0.003	0.004	0.328	
0:0:20.446	0.003	0.019	0.465	0.194	0.003	0.005	0.282	
0:0:20.498	0.003	0.017	0.460	0.194	0.003	0.005	0.275	
0:0:20.539	0.003	0.014	0.451	0.194	0.003	0.005	0.261	
