date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:2:31.305	0.010	0.002	2.543	0.259	0.058	0.006	1.877	
0:2:31.428	0.010	0.002	2.728	0.255	0.060	0.006	1.800	
0:2:31.554	0.010	0.002	2.859	0.237	0.057	0.006	1.885	
0:2:31.728	0.011	0.002	2.934	0.229	0.058	0.006	1.958	
0:2:31.879	0.009	0.002	2.907	0.235	0.079	0.006	1.616	
0:2:32.004	0.009	0.002	2.854	0.232	0.080	0.006	1.682	
0:2:32.203	0.006	0.003	3.206	0.262	0.180	0.008	1.018	
0:2:32.358	0.005	0.004	2.921	0.261	0.192	0.008	0.959	
0:2:32.485	0.009	0.002	2.603	0.219	0.094	0.006	1.606	
0:2:32.602	0.009	0.002	2.591	0.219	0.090	0.006	1.646	
0:2:32.734	0.011	0.002	2.803	0.207	0.068	0.006	2.003	
0:2:32.983	0.010	0.002	4.065	0.213	0.074	0.006	1.853	
0:2:33.070	0.008	0.003	3.135	0.226	0.104	0.007	1.481	
0:2:33.194	0.006	0.003	3.393	0.242	0.153	0.007	1.168	
0:2:33.319	0.002	0.011	2.962	0.365	0.891	0.014	0.324	
0:2:33.439	0.004	0.005	2.753	0.294	0.339	0.010	0.645	
0:2:33.582	0.006	0.003	2.930	0.244	0.148	0.007	1.157	
0:2:33.733	0.005	0.004	2.942	0.267	0.225	0.009	0.853	
0:2:33.900	0.008	0.003	2.972	0.224	0.106	0.007	1.461	
0:2:34.077	0.006	0.003	2.851	0.239	0.154	0.007	1.168	
0:2:34.224	0.007	0.003	2.687	0.235	0.135	0.007	1.226	
0:2:34.336	0.008	0.003	2.673	0.221	0.105	0.007	1.462	
0:2:35.793	0.003	0.008	2.769	0.309	0.393	0.010	0.480	
0:2:36.613	0.011	0.002	4.112	0.199	0.061	0.005	2.249	
0:2:37.121	0.011	0.002	2.954	0.200	0.066	0.005	2.109	
0:2:37.350	0.012	0.002	4.277	0.196	0.065	0.005	2.265	
0:2:37.568	0.012	0.002	2.802	0.196	0.066	0.005	2.274	
0:2:38.018	0.012	0.002	3.010	0.196	0.067	0.005	2.248	
0:2:38.238	0.011	0.002	2.739	0.200	0.070	0.005	2.174	
0:2:38.460	0.011	0.002	2.661	0.200	0.068	0.006	2.152	
0:2:38.668	0.011	0.002	2.715	0.201	0.066	0.006	2.048	
0:2:38.849	0.009	0.002	2.619	0.212	0.081	0.006	1.698	
0:2:39.035	0.007	0.003	2.546	0.229	0.108	0.007	1.271	
0:2:39.210	0.005	0.004	2.838	0.261	0.189	0.008	0.837	
0:2:39.863	0.009	0.002	2.406	0.205	0.061	0.006	1.687	
0:2:40.153	0.007	0.003	3.187	0.221	0.091	0.007	1.359	
0:2:40.338	0.008	0.003	3.047	0.216	0.080	0.006	1.428	
0:2:40.501	0.008	0.003	2.485	0.210	0.063	0.006	1.459	
0:2:40.675	0.008	0.003	2.461	0.209	0.060	0.006	1.457	
0:2:40.866	0.008	0.003	2.622	0.214	0.063	0.006	1.298	
0:2:41.029	0.005	0.004	2.433	0.243	0.119	0.008	0.889	
0:2:41.209	0.006	0.004	2.499	0.238	0.112	0.007	0.989	
0:2:41.394	0.009	0.002	2.672	0.207	0.065	0.006	1.605	
0:2:41.553	0.010	0.002	2.911	0.200	0.058	0.006	1.852	
0:2:41.716	0.011	0.002	3.010	0.197	0.055	0.005	1.982	
0:2:41.868	0.011	0.002	2.611	0.199	0.060	0.006	1.962	
0:2:42.051	0.010	0.002	2.542	0.204	0.068	0.006	1.838	
0:2:42.236	0.009	0.002	2.591	0.208	0.075	0.006	1.683	
0:2:42.881	0.007	0.003	3.078	0.231	0.128	0.007	1.273	
0:2:42.966	0.006	0.003	2.698	0.237	0.130	0.007	1.141	
0:2:43.111	0.007	0.003	2.701	0.231	0.111	0.007	1.198	
0:2:43.232	0.008	0.003	2.836	0.218	0.085	0.007	1.416	
0:2:43.340	0.008	0.003	2.735	0.223	0.097	0.007	1.377	
0:2:43.466	0.008	0.003	2.629	0.220	0.089	0.007	1.388	
0:2:43.579	0.008	0.003	2.486	0.216	0.082	0.006	1.474	
0:2:43.712	0.007	0.003	2.514	0.228	0.107	0.007	1.243	
0:2:43.825	0.007	0.003	2.707	0.223	0.097	0.007	1.348	
0:2:43.944	0.007	0.003	2.929	0.227	0.106	0.007	1.254	
0:2:44.069	0.007	0.003	2.793	0.225	0.110	0.007	1.360	
0:2:44.188	0.009	0.002	2.835	0.211	0.080	0.006	1.689	
0:2:44.310	0.009	0.002	4.304	0.209	0.077	0.006	1.785	
0:2:44.428	0.009	0.002	4.108	0.212	0.083	0.006	1.740	
0:2:44.571	0.011	0.002	4.117	0.202	0.068	0.006	2.050	
0:2:44.710	0.012	0.002	4.584	0.197	0.068	0.005	2.228	
0:2:44.855	0.012	0.002	4.026	0.196	0.069	0.005	2.348	
0:2:45.039	0.012	0.002	3.339	0.196	0.071	0.005	2.390	
0:2:45.177	0.012	0.002	3.255	0.197	0.072	0.005	2.381	
0:2:45.290	0.011	0.002	2.971	0.201	0.078	0.005	2.313	
0:2:45.406	0.011	0.002	2.791	0.200	0.073	0.005	2.400	
0:2:45.522	0.011	0.002	2.803	0.202	0.076	0.005	2.350	
0:2:45.648	0.011	0.002	2.889	0.201	0.072	0.005	2.370	
0:2:45.783	0.012	0.002	3.350	0.200	0.064	0.005	2.443	
0:2:45.913	0.012	0.002	3.154	0.200	0.064	0.005	2.378	
0:2:46.068	0.012	0.002	2.964	0.202	0.063	0.005	2.331	
0:2:46.193	0.012	0.002	3.016	0.200	0.069	0.005	2.215	
0:2:46.346	0.011	0.002	3.104	0.202	0.072	0.005	2.143	
0:2:46.532	0.011	0.002	3.466	0.205	0.078	0.006	2.041	
0:2:46.664	0.011	0.002	3.617	0.199	0.071	0.005	2.202	
0:2:46.845	0.012	0.002	3.053	0.196	0.064	0.005	2.292	
0:2:46.997	0.012	0.002	2.894	0.196	0.065	0.005	2.282	
0:2:47.134	0.012	0.002	2.776	0.196	0.063	0.005	2.344	
0:2:47.441	0.012	0.002	3.414	0.195	0.061	0.005	2.378	
0:2:47.574	0.012	0.002	3.416	0.195	0.064	0.005	2.331	
0:2:47.739	0.012	0.002	3.320	0.195	0.065	0.005	2.437	
0:2:47.913	0.012	0.002	3.426	0.195	0.063	0.005	2.318	
0:2:48.018	0.012	0.002	2.995	0.196	0.064	0.005	2.289	
0:2:48.125	0.012	0.002	2.915	0.196	0.061	0.005	2.260	
0:2:49.676	0.010	0.002	5.006	0.195	0.042	0.005	1.682	
0:2:50.211	0.011	0.002	3.087	0.196	0.055	0.005	2.158	
0:2:50.784	0.012	0.002	2.668	0.195	0.060	0.005	2.311	
0:2:51.026	0.010	0.002	3.927	0.207	0.080	0.006	1.926	
0:2:51.247	0.011	0.002	4.057	0.202	0.072	0.006	2.063	
0:2:51.475	0.012	0.002	2.872	0.197	0.061	0.005	2.205	
0:2:51.773	0.012	0.002	3.128	0.196	0.057	0.005	2.175	
0:2:51.981	0.011	0.002	2.993	0.205	0.082	0.006	1.810	
0:2:52.185	0.012	0.002	2.800	0.220	0.081	0.006	1.912	
0:2:52.387	0.012	0.002	2.938	0.255	0.072	0.006	2.137	
0:2:52.759	0.015	0.002	4.408	0.249	0.068	0.005	2.172	
0:2:52.942	0.022	0.002	2.860	0.184	0.104	0.005	1.364	
0:2:53.146	0.016	0.002	3.534	0.198	0.106	0.005	1.434	
0:2:53.401	0.009	0.003	6.723	0.250	0.111	0.006	1.329	
0:2:53.608	0.011	0.002	4.735	0.243	0.069	0.006	1.866	
0:2:53.837	0.011	0.002	2.815	0.245	0.069	0.006	1.835	
0:2:54.119	0.012	0.002	3.555	0.232	0.061	0.006	2.071	
0:2:54.327	0.012	0.002	3.215	0.228	0.063	0.006	2.019	
0:2:54.515	0.012	0.002	3.074	0.200	0.057	0.006	2.113	
0:2:54.759	0.013	0.002	2.586	0.188	0.053	0.005	2.129	
0:2:55.100	0.011	0.002	2.840	0.202	0.065	0.006	1.849	
0:2:55.553	0.010	0.002	2.698	0.206	0.083	0.006	1.756	
0:2:55.830	0.019	0.002	3.112	0.194	0.059	0.005	1.903	
0:2:56.068	0.009	0.002	7.231	0.276	0.093	0.006	1.482	
0:2:56.455	0.009	0.002	2.780	0.387	0.061	0.006	1.654	
0:2:56.641	0.008	0.003	3.365	0.268	0.074	0.006	1.368	
0:2:56.795	0.009	0.003	5.304	0.267	0.081	0.006	1.456	
0:2:56.973	0.006	0.004	4.546	0.271	0.146	0.008	0.909	
0:2:57.154	0.006	0.003	2.624	0.279	0.116	0.007	1.047	
0:2:57.324	0.006	0.004	2.404	0.292	0.150	0.008	0.799	
0:2:57.442	0.006	0.004	4.173	0.269	0.122	0.007	0.884	
0:2:57.559	0.006	0.004	3.871	0.289	0.164	0.008	0.734	
0:2:57.762	0.005	0.005	3.807	0.361	0.281	0.009	0.582	
0:2:57.905	0.009	0.003	3.440	0.342	0.112	0.006	1.147	
0:2:58.033	0.007	0.003	3.735	0.536	0.170	0.007	0.931	
0:2:58.160	0.017	0.002	3.953	0.311	0.064	0.005	1.771	
0:2:58.283	0.028	0.002	2.962	0.207	0.048	0.004	2.062	
0:2:58.404	0.023	0.002	2.993	0.212	0.055	0.004	2.061	
0:2:58.523	0.016	0.002	2.795	0.230	0.071	0.005	2.015	
0:2:58.644	0.015	0.002	2.909	0.211	0.073	0.005	2.204	
0:2:58.768	0.013	0.002	4.404	0.219	0.071	0.005	2.246	
0:2:58.889	0.012	0.002	5.958	0.229	0.082	0.005	2.147	
0:2:59.041	0.013	0.002	4.879	0.198	0.080	0.005	2.351	
0:2:59.205	0.014	0.002	3.755	0.189	0.074	0.005	2.467	
0:2:59.335	0.015	0.002	2.968	0.181	0.070	0.005	2.467	
0:2:59.461	0.013	0.002	3.419	0.190	0.066	0.005	2.495	
0:2:59.594	0.014	0.002	3.870	0.185	0.061	0.005	2.487	
0:2:59.764	0.014	0.002	4.435	0.187	0.063	0.005	2.478	
0:2:59.932	0.012	0.002	3.953	0.193	0.067	0.005	2.324	
0:3:0.084	0.012	0.002	3.221	0.193	0.068	0.005	2.224	
0:3:0.211	0.011	0.002	3.605	0.198	0.071	0.006	2.135	
0:3:0.335	0.010	0.002	6.499	0.206	0.079	0.006	1.879	
0:3:0.497	0.009	0.002	6.543	0.210	0.086	0.006	1.650	
0:3:0.632	0.009	0.002	4.397	0.210	0.077	0.006	1.538	
0:3:0.779	0.004	0.005	3.520	0.263	0.215	0.009	0.723	
0:3:0.911	0.006	0.003	3.318	0.238	0.135	0.007	1.010	
0:3:1.051	0.007	0.003	3.799	0.225	0.106	0.007	1.168	
0:3:1.221	0.009	0.002	4.688	0.209	0.071	0.006	1.506	
0:3:1.363	0.010	0.002	6.433	0.200	0.060	0.006	1.808	
0:3:1.605	0.011	0.002	4.688	0.196	0.050	0.005	1.962	
0:3:1.785	0.011	0.002	6.335	0.199	0.055	0.006	1.914	
0:3:1.952	0.010	0.002	4.146	0.205	0.067	0.006	1.768	
0:3:2.130	0.008	0.003	3.108	0.219	0.095	0.007	1.450	
0:3:2.272	0.009	0.002	3.320	0.210	0.082	0.006	1.700	
0:3:2.380	0.009	0.002	3.176	0.208	0.082	0.006	1.741	
0:3:4.027	0.009	0.002	4.416	0.215	0.124	0.006	1.585	
0:3:4.843	0.007	0.003	2.480	0.291	0.101	0.007	1.314	
0:3:5.339	0.009	0.002	2.118	16.307	0.039	0.005	1.748	
0:3:5.669	0.007	0.002	2.201	47.318	0.019	0.004	3.158	
0:3:5.913	0.005	0.001	2.033	25.599	0.005	0.002	12.249	
0:3:6.151	0.006	0.001	2.285	16.475	0.007	0.002	9.836	
0:3:6.439	0.004	0.001	2.407	3.500	0.006	0.002	12.693	
0:3:6.854	0.002	0.001	2.417	0.694	0.001	0.001	60.751	
0:3:7.194	0.002	0.001	2.677	0.339	0.001	0.001	70.775	
0:3:7.374	0.002	0.001	2.701	0.353	0.002	0.001	53.893	
0:3:7.676	0.013	0.001	14.782	0.413	0.004	0.002	17.397	
0:3:7.917	5.479	0.001	1.533	0.029	0.005	0.001	2.533	
0:3:8.154	1.075	0.001	3.707	0.085	0.009	0.002	2.479	
0:3:8.480	0.046	0.001	4.647	0.193	0.030	0.003	2.541	
0:3:8.775	0.024	0.002	9.730	0.188	0.043	0.004	2.311	
0:3:8.938	0.032	0.002	16.082	0.137	0.040	0.004	2.249	
0:3:9.090	0.027	0.002	16.267	0.146	0.047	0.004	2.142	
0:3:9.289	0.037	0.002	5.973	0.118	0.035	0.004	2.275	
0:3:9.467	0.021	0.002	8.706	0.152	0.044	0.004	2.296	
0:3:9.656	0.015	0.002	10.422	0.180	0.052	0.005	2.237	
0:3:9.870	0.012	0.002	9.193	0.193	0.068	0.006	1.892	
0:3:10.078	0.017	0.002	64.246	0.161	0.069	0.005	1.725	
0:3:10.306	99.392	0.001	0.034	0.001	0.001	0.001	1.110	
0:3:10.527	99.902	0.001	0.018	0.001	0.001	0.001	1.709	
0:3:10.859	99.925	0.001	0.026	0.001	0.001	0.001	2.164	
0:3:11.141	99.868	0.001	0.011	0.001	0.001	0.001	1.563	
0:3:11.459	99.824	0.001	0.009	0.001	0.001	0.001	1.807	
0:3:11.649	99.702	0.001	0.019	0.001	0.001	0.001	1.838	
0:3:11.815	99.866	0.001	0.041	0.001	0.001	0.001	2.068	
0:3:11.944	99.843	0.001	0.023	0.001	0.001	0.001	1.986	
0:3:12.084	99.899	0.001	0.011	0.001	0.001	0.001	2.048	
0:3:12.286	99.887	0.001	0.009	0.001	0.001	0.001	2.129	
0:3:12.445	99.564	0.001	0.015	0.001	0.001	0.001	1.796	
0:3:12.605	58.887	0.001	0.225	0.003	0.003	0.001	1.550	
0:3:12.753	41.200	0.001	0.574	0.005	0.003	0.001	1.940	
0:3:12.897	43.177	0.001	0.273	0.005	0.003	0.001	2.177	
0:3:13.036	76.584	0.001	0.144	0.003	0.002	0.001	2.299	
0:3:13.156	34.621	0.001	0.496	0.005	0.003	0.001	2.323	
0:3:13.284	10.389	0.001	0.976	0.010	0.005	0.001	2.228	
0:3:13.399	2.201	0.001	2.903	0.021	0.009	0.001	1.926	
0:3:13.526	29.010	0.001	0.680	0.006	0.004	0.001	1.872	
0:3:13.671	31.418	0.001	0.114	0.006	0.006	0.001	0.890	
0:3:13.896	99.775	0.001	0.008	0.001	0.001	0.001	1.684	
0:3:14.062	99.922	0.001	0.006	0.001	0.001	0.001	2.381	
0:3:14.193	99.928	0.001	0.007	0.001	0.001	0.001	2.548	
0:3:14.333	99.927	0.001	0.007	0.001	0.001	0.001	2.414	
0:3:14.974	99.928	0.001	0.009	0.001	0.001	0.001	2.236	
0:3:15.051	99.930	0.001	0.012	0.001	0.001	0.001	2.363	
0:3:15.151	99.929	0.001	0.008	0.001	0.001	0.001	2.334	
0:3:15.293	99.926	0.001	0.005	0.001	0.001	0.001	2.197	
0:3:15.411	99.919	0.001	0.004	0.001	0.001	0.001	1.947	
0:3:15.566	99.921	0.001	0.005	0.001	0.001	0.001	2.011	
0:3:15.695	99.924	0.001	0.005	0.001	0.001	0.001	2.106	
0:3:15.829	99.925	0.001	0.006	0.001	0.001	0.001	2.168	
0:3:15.945	99.927	0.001	0.006	0.001	0.001	0.001	2.283	
0:3:16.074	99.923	0.001	0.006	0.001	0.001	0.001	2.133	
0:3:16.193	99.924	0.001	0.006	0.001	0.001	0.001	2.187	
0:3:16.334	99.909	0.001	0.009	0.001	0.001	0.001	1.914	
0:3:16.477	99.905	0.001	0.008	0.001	0.001	0.001	1.926	
0:3:16.623	99.911	0.001	0.006	0.001	0.001	0.001	2.083	
0:3:16.804	99.901	0.001	0.007	0.001	0.001	0.001	1.894	
0:3:17.014	99.911	0.001	0.010	0.001	0.001	0.001	1.988	
0:3:17.145	99.924	0.001	0.021	0.001	0.001	0.001	2.358	
0:3:17.257	99.920	0.001	0.015	0.001	0.001	0.001	2.335	
0:3:17.367	99.906	0.001	0.007	0.001	0.001	0.001	1.982	
0:3:18.912	99.851	0.001	0.012	0.001	0.001	0.001	1.793	
0:3:19.826	0.007	0.003	2.584	0.632	0.106	0.007	1.338	
0:3:20.258	0.007	0.003	2.402	0.915	0.106	0.007	1.240	
0:3:20.514	0.006	0.004	2.270	1.476	0.118	0.007	0.954	
0:3:20.809	0.009	0.003	2.253	0.828	0.067	0.006	1.426	
0:3:21.102	0.009	0.002	2.582	1.095	0.056	0.006	1.537	
0:3:21.382	0.009	0.003	2.244	0.461	0.053	0.006	1.457	
0:3:21.671	0.008	0.002	2.459	0.376	0.080	0.006	1.513	
0:3:22.134	0.001	0.044	3.272	0.747	2.729	0.023	0.106	
0:3:22.376	0.001	0.300	2.228	2.438	15.071	0.050	0.023	
0:3:22.664	0.005	0.005	1.723	17.844	0.071	0.007	0.700	
0:3:22.944	0.005	0.005	1.138	40.731	0.015	0.006	0.669	
0:3:23.252	0.006	0.005	1.409	24.084	0.028	0.006	0.756	
0:3:23.551	0.007	0.003	2.144	5.078	0.061	0.006	1.081	
0:3:23.737	0.008	0.003	2.509	1.175	0.082	0.006	1.300	
0:3:23.908	0.008	0.003	2.635	0.721	0.081	0.006	1.414	
0:3:24.151	0.007	0.003	2.678	0.525	0.122	0.007	1.203	
0:3:24.369	0.007	0.003	2.653	0.560	0.129	0.007	1.191	
0:3:24.526	0.005	0.004	2.576	0.668	0.167	0.008	0.954	
0:3:24.734	0.004	0.005	2.360	0.695	0.218	0.009	0.704	
0:3:24.906	0.005	0.004	2.334	0.560	0.166	0.008	0.809	
0:3:25.087	0.005	0.004	2.360	0.816	0.154	0.008	0.896	
0:3:25.260	0.008	0.003	2.278	1.027	0.079	0.006	1.340	
0:3:25.427	0.009	0.003	2.196	0.921	0.063	0.006	1.412	
0:3:25.671	0.009	0.002	2.572	0.903	0.068	0.006	1.575	
0:3:25.865	0.009	0.002	2.675	0.604	0.069	0.006	1.670	
0:3:25.990	0.009	0.002	2.604	0.510	0.083	0.006	1.664	
0:3:26.131	0.006	0.003	2.480	0.386	0.125	0.007	1.190	
0:3:26.291	0.006	0.003	2.792	0.336	0.156	0.007	1.146	
0:3:26.432	0.004	0.005	3.799	0.374	0.323	0.009	0.754	
0:3:26.548	0.004	0.006	3.041	0.410	0.362	0.009	0.681	
0:3:26.661	0.006	0.003	2.648	0.326	0.185	0.007	1.077	
0:3:26.796	0.006	0.003	2.699	0.305	0.178	0.007	1.080	
0:3:26.934	0.010	0.002	2.737	0.254	0.080	0.006	1.852	
0:3:27.057	0.011	0.002	2.770	0.243	0.073	0.005	2.030	
0:3:27.170	0.011	0.002	2.829	0.247	0.074	0.006	2.023	
0:3:27.285	0.010	0.002	2.973	0.238	0.075	0.006	1.979	
0:3:27.399	0.010	0.002	2.839	0.249	0.080	0.006	1.857	
0:3:27.518	0.009	0.002	2.561	0.248	0.088	0.006	1.702	
0:3:27.637	0.009	0.002	2.707	0.236	0.091	0.006	1.658	
0:3:27.755	0.008	0.002	2.832	0.255	0.100	0.006	1.580	
0:3:27.883	0.007	0.003	2.926	0.261	0.127	0.007	1.375	
0:3:28.044	0.007	0.003	3.017	0.263	0.136	0.006	1.411	
0:3:28.164	0.008	0.003	2.700	0.250	0.129	0.006	1.471	
0:3:28.493	0.010	0.002	2.688	0.218	0.082	0.005	2.162	
0:3:28.613	0.010	0.002	2.706	0.227	0.097	0.005	2.233	
0:3:28.719	0.004	0.005	2.649	0.332	0.520	0.007	0.791	
0:3:28.830	0.003	0.009	2.704	0.357	1.029	0.008	0.530	
0:3:28.926	0.003	0.008	2.697	0.358	0.897	0.006	0.673	
0:3:29.111	0.002	0.015	2.692	0.428	1.994	0.009	0.359	
0:3:29.242	0.003	0.008	2.651	0.384	0.897	0.007	0.590	
0:3:29.374	0.002	0.013	2.569	0.437	1.626	0.009	0.414	
0:3:29.490	0.003	0.007	2.535	0.361	0.665	0.007	0.738	
0:3:29.601	0.004	0.005	2.563	0.351	0.357	0.006	0.964	
0:3:29.718	0.005	0.004	2.732	0.314	0.281	0.007	1.051	
0:3:29.832	0.004	0.006	2.653	0.378	0.439	0.008	0.677	
0:3:29.949	0.007	0.003	2.669	0.267	0.132	0.006	1.414	
0:3:30.060	0.006	0.003	3.088	0.265	0.171	0.006	1.277	
0:3:30.234	0.008	0.003	2.687	0.241	0.113	0.006	1.591	
0:3:30.413	0.010	0.002	2.518	0.215	0.065	0.005	2.041	
0:3:30.575	0.011	0.002	2.453	0.214	0.055	0.005	2.041	
0:3:30.790	0.010	0.002	2.384	0.219	0.057	0.005	1.907	
0:3:30.960	0.010	0.002	2.378	0.220	0.062	0.005	1.799	
0:3:31.093	0.009	0.003	2.196	0.255	0.053	0.006	1.540	
0:3:31.204	0.010	0.002	2.225	0.232	0.048	0.005	1.690	
0:3:32.709	0.008	0.003	1.783	0.198	0.027	0.005	1.212	
0:3:33.404	0.006	0.004	1.312	0.215	0.024	0.006	0.865	
0:3:33.863	0.008	0.003	2.008	0.214	0.053	0.005	1.405	
0:3:34.116	0.006	0.004	2.154	0.233	0.105	0.007	1.019	
0:3:34.367	0.008	0.003	2.059	0.211	0.058	0.006	1.409	
0:3:34.647	0.008	0.003	2.586	0.220	0.095	0.006	1.552	
0:3:34.866	0.009	0.003	2.479	0.219	0.092	0.006	1.590	
0:3:35.186	0.011	0.002	2.502	0.208	0.065	0.005	1.999	
0:3:35.396	0.011	0.002	2.820	0.210	0.069	0.005	2.158	
0:3:35.623	0.010	0.002	3.268	0.214	0.077	0.005	2.065	
0:3:36.093	0.009	0.002	4.165	0.223	0.095	0.005	1.845	
0:3:36.278	0.011	0.002	2.907	0.227	0.064	0.005	2.216	
0:3:36.512	0.010	0.002	2.502	0.252	0.070	0.005	2.008	
0:3:36.762	0.010	0.002	2.419	0.275	0.059	0.005	1.876	
0:3:36.936	0.010	0.002	2.347	0.268	0.052	0.005	1.949	
0:3:37.607	0.008	0.004	2.269	0.232	0.068	0.005	1.343	
0:3:37.693	0.010	0.003	2.515	0.217	0.071	0.005	1.809	
0:3:37.847	0.010	0.003	2.627	0.210	0.070	0.005	1.957	
0:3:38.045	0.010	0.002	2.691	0.211	0.068	0.005	1.959	
0:3:38.216	0.010	0.002	2.773	0.212	0.080	0.006	1.780	
0:3:38.401	0.008	0.003	3.239	0.221	0.093	0.006	1.534	
0:3:38.563	0.009	0.002	3.028	0.217	0.084	0.006	1.634	
0:3:38.717	0.009	0.002	2.770	0.217	0.082	0.006	1.667	
0:3:38.867	0.010	0.002	2.806	0.207	0.063	0.006	1.872	
0:3:39.056	0.010	0.002	2.780	0.202	0.058	0.006	1.874	
0:3:39.184	0.010	0.002	2.970	0.204	0.062	0.006	1.837	
0:3:39.306	0.009	0.002	3.732	0.213	0.070	0.006	1.654	
0:3:39.412	0.009	0.002	4.156	0.214	0.073	0.006	1.724	
0:3:39.542	0.008	0.003	3.625	0.221	0.091	0.006	1.529	
0:3:39.663	0.008	0.003	3.131	0.227	0.092	0.006	1.432	
0:3:39.795	0.008	0.003	2.670	0.235	0.086	0.006	1.450	
0:3:39.913	0.008	0.003	2.400	0.229	0.075	0.006	1.427	
0:3:40.030	0.007	0.003	2.385	0.237	0.085	0.007	1.259	
0:3:40.154	0.008	0.003	2.524	0.233	0.061	0.006	1.448	
0:3:40.267	0.007	0.003	2.328	0.260	0.077	0.007	1.110	
0:3:40.387	0.007	0.003	2.308	0.267	0.070	0.007	1.138	
0:3:40.510	0.008	0.003	2.253	0.264	0.052	0.006	1.284	
0:3:40.617	0.008	0.003	2.431	0.278	0.056	0.006	1.285	
0:3:40.736	0.007	0.003	2.249	0.247	0.054	0.006	1.183	
0:3:40.867	0.007	0.003	1.737	0.228	0.035	0.006	1.077	
0:3:41.010	0.007	0.004	1.649	0.233	0.030	0.006	1.028	
0:3:41.167	0.007	0.004	1.694	0.231	0.033	0.006	0.988	
0:3:41.303	0.006	0.004	1.609	0.234	0.034	0.006	0.839	
0:3:41.431	0.006	0.004	1.564	0.232	0.028	0.006	0.853	
0:3:41.580	0.006	0.005	1.375	0.223	0.024	0.006	0.780	
0:3:41.705	0.006	0.005	1.295	0.223	0.019	0.006	0.787	
0:3:41.862	0.006	0.006	1.218	0.221	0.014	0.006	0.677	
0:3:42.025	0.003	0.015	0.671	0.226	0.005	0.006	0.297	
0:3:42.319	0.003	0.016	0.441	0.238	0.004	0.006	0.190	
0:3:42.384	0.003	0.016	0.407	0.250	0.004	0.006	0.164	
0:3:42.513	0.003	0.020	0.388	0.232	0.004	0.006	0.175	
0:3:42.627	0.003	0.024	0.363	0.228	0.003	0.005	0.189	
0:3:42.752	0.003	0.025	0.394	0.219	0.003	0.005	0.188	
0:3:42.866	0.003	0.025	0.434	0.225	0.003	0.005	0.189	
0:3:42.993	0.003	0.028	0.430	0.230	0.003	0.005	0.192	
0:3:43.104	0.003	0.027	0.445	0.246	0.003	0.005	0.191	
0:3:43.213	0.003	0.030	0.484	0.295	0.003	0.006	0.178	
0:3:43.335	0.003	0.032	0.465	0.284	0.004	0.006	0.168	
0:3:43.451	0.003	0.031	0.441	0.265	0.003	0.006	0.175	
0:3:43.617	0.003	0.031	0.449	0.269	0.004	0.006	0.169	
0:3:43.783	0.003	0.022	0.543	0.307	0.004	0.006	0.222	
0:3:43.931	0.003	0.018	0.576	0.407	0.004	0.005	0.264	
0:3:44.086	0.003	0.018	0.582	0.456	0.005	0.005	0.258	
0:3:44.221	0.003	0.022	0.581	0.295	0.005	0.006	0.227	
0:3:44.329	0.003	0.022	0.677	0.326	0.006	0.006	0.229	
0:3:45.651	0.003	0.026	0.585	1.078	0.005	0.005	0.260	
0:3:46.335	0.002	0.057	0.501	0.936	0.010	0.007	0.113	
0:3:46.820	0.002	0.066	0.487	0.355	0.012	0.008	0.090	
0:3:47.066	0.003	0.020	0.646	0.255	0.007	0.006	0.246	
0:3:47.272	0.004	0.012	0.807	0.284	0.010	0.006	0.356	
0:3:47.515	0.005	0.008	1.170	0.304	0.010	0.005	0.521	
0:3:47.741	0.005	0.008	1.055	0.287	0.012	0.005	0.510	
0:3:47.971	0.006	0.006	1.225	0.272	0.016	0.005	0.794	
0:3:48.405	0.003	0.014	0.854	0.279	0.013	0.006	0.345	
0:3:48.635	0.002	0.035	0.824	0.282	0.025	0.007	0.174	
0:3:48.972	0.002	0.030	0.679	0.270	0.010	0.006	0.196	
0:3:49.227	0.002	0.058	0.679	0.315	0.023	0.008	0.121	
0:3:49.436	0.002	0.036	0.907	0.331	0.039	0.008	0.169	
0:3:49.671	0.004	0.010	1.007	0.294	0.017	0.006	0.457	
0:3:49.836	0.004	0.009	1.030	0.284	0.016	0.006	0.501	
0:3:49.994	0.005	0.007	1.063	0.268	0.012	0.005	0.577	
0:3:50.153	0.004	0.010	0.997	0.275	0.010	0.005	0.460	
0:3:50.314	0.005	0.008	1.022	0.282	0.012	0.006	0.518	
0:3:50.462	0.005	0.008	1.005	0.246	0.011	0.006	0.513	
0:3:50.620	0.005	0.007	1.087	0.259	0.015	0.006	0.529	
0:3:50.801	0.004	0.008	1.038	0.270	0.015	0.006	0.510	
0:3:50.939	0.005	0.006	1.194	0.262	0.018	0.006	0.596	
0:3:51.109	0.004	0.007	1.235	0.252	0.024	0.006	0.559	
0:3:51.255	0.005	0.005	1.411	0.241	0.026	0.006	0.704	
0:3:51.420	0.006	0.005	1.425	0.235	0.024	0.006	0.779	
0:3:51.609	0.005	0.005	1.332	0.243	0.023	0.006	0.699	
0:3:51.794	0.005	0.007	1.289	0.252	0.023	0.006	0.557	
0:3:51.990	0.006	0.005	1.417	0.240	0.024	0.006	0.772	
0:3:52.153	0.007	0.004	1.663	0.244	0.026	0.006	1.042	
0:3:52.274	0.008	0.003	1.782	0.229	0.029	0.005	1.261	
